Date,Production,Plantation,Lag4_Plantation,Exchange_Rate,Lag3_Milho_Price
7/1/2018,0.0,0.0,0.0,3.822095238095238,175.6
8/1/2018,0.0,0.0,0.0,3.9333217391304345,179.09
9/1/2018,0.0,31.448489344500302,0.0,4.108747368421053,165.07
10/1/2018,0.0,234.57885353610752,0.0,3.761113636363637,156.46
11/1/2018,0.0,363.93407207316824,0.0,3.78595,162.37
12/1/2018,0.0,48.381810483061464,0.0,3.883355555555556,154.8
1/1/2019,44.08884735156231,14.1028748422799,31.448489344500302,3.735565,160.26
2/1/2019,536.6648246328117,0.0725183318717675,234.57885353610752,3.724433333333333,160.69
3/1/2019,912.1681081368092,0.0724094080760558,363.93407207316824,3.73586320775015,167.44
4/1/2019,372.2612958107634,0.0723245331696609,48.381810483061464,3.6957914372487797,166.74
5/1/2019,0.0,0.0713938353965249,14.1028748422799,3.72510284512667,169.52
