Year,Month,UF,Zonas,Conf,Low,High
2019,5,MG,MG_SUL,80,23.761484394746727,2427.4214972251334
2019,5,MG,MG_SUL,85,17.82098976896205,3226.643538731808
2019,5,MG,MG_SUL,90,12.242075311425642,4670.834604541935
2019,5,MG,MG_SUL,95,6.842764012489351,8240.066409175206
2019,5,MG,MG_TRIÂNGULO,70,69.35570507876648,2919.7093849252665
2019,5,MG,MG_TRIÂNGULO,75,56.410963418391574,3584.871235880164
2019,5,MG,MG_TRIÂNGULO,80,44.4486816398773,4540.780514529143
2019,5,MG,MG_TRIÂNGULO,85,33.33628015778464,6035.820365253151
2019,5,MG,MG_TRIÂNGULO,90,22.900257369832563,8737.351458383902
2019,5,MG,MG_TRIÂNGULO,95,12.800203643640694,15414.02390642942
2019,5,PR,PR,70,30.4841153359896,224.911368984243
2019,5,PR,PR,75,27.2770342166542,250.859063885909
2019,5,PR,PR,80,23.9911836839957,284.464831104969
2019,5,PR,PR,85,20.5445112918528,330.941957038388
2019,5,PR,PR,90,16.7766598738523,402.85077151922997
2019,5,PR,PR,95,12.2579073425905,544.690932652947
2019,5,RS,RS,70,119.511638735059,2568.7213601650196
2019,5,RS,RS,75,100.72354086278999,3037.89282666531
2019,5,RS,RS,80,82.6482808522271,3685.29544006936
2019,5,RS,RS,85,65.0427725771671,4650.31991258457
2019,5,RS,RS,90,47.5010300368597,6291.39413387594
2019,5,RS,RS,95,29.0490445659118,10003.9883353414
2019,5,SC,SC,70,0.0,6.16880981062054
2019,5,SC,SC,75,0.0,6.9485338246984805
2019,5,SC,SC,80,0.0,7.940154436727219
2019,5,SC,SC,85,0.0,9.28238029589516
2019,5,SC,SC,90,0.0,11.303501971008801
2019,5,SC,SC,95,0.0,15.1369269131582
2019,5,SP,SP,70,0.0,7.4187839878024295
2019,5,SP,SP,75,0.0,8.6390538541122
2019,5,SP,SP,80,0.0,10.1951699344862
2019,5,SP,SP,85,0.0,12.308258513791401
2019,5,SP,SP,90,0.0,15.503052321015
2019,5,SP,SP,95,0.0,21.5981035214018
2019,6,BA,BA_OESTE NORTE,70,42.2269667237336,727.5664648589011
2019,6,BA,BA_OESTE NORTE,75,36.074996322897555,850.4540474360629
2019,6,BA,BA_OESTE NORTE,80,30.08222585504385,1017.907752748846
2019,6,BA,BA_OESTE NORTE,85,24.158952361693245,1263.8353976545795
2019,6,BA,BA_OESTE NORTE,90,18.14791093534507,1674.2788731457556
2019,6,BA,BA_OESTE NORTE,95,11.659194159366237,2577.8597130331223
2019,6,BA,BA_OESTE SUL,70,24.001091656750372,413.5364380705476
2019,6,BA,BA_OESTE SUL,75,20.504416027025528,483.38365566037305
2019,6,BA,BA_OESTE SUL,80,17.098226938952042,578.5615015087149
2019,6,BA,BA_OESTE SUL,85,13.731538752419237,718.3426035927953
2019,6,BA,BA_OESTE SUL,90,10.314964761438766,951.6317133607033
2019,6,BA,BA_OESTE SUL,95,6.626888203777085,1465.2117367449328
2019,6,BA,BA_OUTROS,70,40.90948315318003,704.8663530983615
2019,6,BA,BA_OUTROS,75,34.94945455064222,823.9198366712142
2019,6,BA,BA_OUTROS,80,29.14365883485041,986.1489776192093
2019,6,BA,BA_OUTROS,85,23.405191784322017,1224.4036671401052
2019,6,BA,BA_OUTROS,90,17.581695164896463,1622.0412847268203
2019,6,BA,BA_OUTROS,95,11.295426691734573,2497.4303551459457
2019,6,GO,GO_LESTE,70,0.0,0.45424984273688407
2019,6,GO,GO_LESTE,75,0.0,0.532640792901194
2019,6,GO,GO_LESTE,80,0.0,0.6326753612849598
2019,6,GO,GO_LESTE,85,0.0,0.7686249599750998
2019,6,GO,GO_LESTE,90,0.0,0.9743782000551778
2019,6,GO,GO_LESTE,95,0.0,1.3674955014373615
2019,6,GO,GO_NOROESTE,70,0.0,0.06725044479258696
2019,6,GO,GO_NOROESTE,75,0.0,0.07885601021116867
2019,6,GO,GO_NOROESTE,80,0.0,0.09366585401410733
2019,6,GO,GO_NOROESTE,85,0.0,0.11379281966411271
2019,6,GO,GO_NOROESTE,90,0.0,0.14425402319372185
2019,6,GO,GO_NOROESTE,95,0.0,0.20245396271230667
2019,6,GO,GO_SUDOESTE,70,0.0,1.3665964794505585
2019,6,GO,GO_SUDOESTE,75,0.0,1.602433207251877
2019,6,GO,GO_SUDOESTE,80,0.0,1.9033840851937223
2019,6,GO,GO_SUDOESTE,85,0.0,2.3123842112769273
2019,6,GO,GO_SUDOESTE,90,0.0,2.93138641463454
2019,6,GO,GO_SUDOESTE,95,0.0,4.114067550731661
2019,6,MA,MA_OUTROS,70,30.82314042366149,327.1032010127872
2019,6,MA,MA_OUTROS,75,27.056801556386716,372.35866062273084
2019,6,MA,MA_OUTROS,80,23.28229877932436,432.28828141696994
2019,6,MA,MA_OUTROS,85,19.424781118589035,517.3779848418083
2019,6,MA,MA_OUTROS,90,15.342983974953054,653.461488323174
2019,6,MA,MA_OUTROS,95,10.668564710316629,935.073936693016
2019,6,MA,MA_SUL,70,115.30324352124653,1223.6280769756931
2019,6,MA,MA_SUL,75,101.21411822032329,1392.919758755969
2019,6,MA,MA_SUL,80,87.09445335511863,1617.1045616539102
2019,6,MA,MA_SUL,85,72.66424630581245,1935.4082341639717
2019,6,MA,MA_SUL,90,57.39505427709574,2444.469579810996
2019,6,MA,MA_SUL,95,39.90898065245516,3497.9257905245545
2019,6,MG,MG_NOROESTE,70,0.0,1.1715368671322037
2019,6,MG,MG_NOROESTE,75,0.0,1.4823117726809822
2019,6,MG,MG_NOROESTE,80,0.0,1.9289288108632998
2019,6,MG,MG_NOROESTE,85,0.0,2.6274368021640786
2019,6,MG,MG_NOROESTE,90,0.0,3.8896379778622
2019,6,MG,MG_NOROESTE,95,0.0,7.009092658618099
2019,6,MG,MG_OUTROS,70,0.0,0.749877335285359
2019,6,MG,MG_OUTROS,75,0.0,0.9487981414371464
2019,6,MG,MG_OUTROS,80,0.0,1.2346687818592565
2019,6,MG,MG_OUTROS,85,0.0,1.6817697872884338
2019,6,MG,MG_OUTROS,90,0.0,2.4896795345450227
2019,6,MG,MG_OUTROS,95,0.0,4.486380132858078
2019,6,MG,MG_SUL,70,0.0,1.3570241108307728
2019,6,MG,MG_SUL,75,0.0,1.7170034266359988
2019,6,MG,MG_SUL,80,0.0,2.234332506176472
2019,6,MG,MG_SUL,85,0.0,3.0434339629009766
2019,6,MG,MG_SUL,90,0.0,4.505477092908606
2019,6,MG,MG_SUL,95,0.0,8.118829206011135
2019,6,MG,MG_TRIÂNGULO,70,0.0,2.538474940281504
2019,6,MG,MG_TRIÂNGULO,75,0.0,3.2118590495968635
2019,6,MG,MG_TRIÂNGULO,80,0.0,4.179584599799821
2019,6,MG,MG_TRIÂNGULO,85,0.0,5.693105071284313
2019,6,MG,MG_TRIÂNGULO,90,0.0,8.428030572985973
2019,6,MG,MG_TRIÂNGULO,95,0.0,15.187235303628988
2019,6,PR,PR,70,0.0,1.00789629778714
2019,6,PR,PR,75,0.0,1.19234311367407
2019,6,PR,PR,80,0.0,1.4312266361789798
2019,6,PR,PR,85,0.0,1.7616050348183399
2019,6,PR,PR,90,0.0,2.27276226537231
2019,6,PR,PR,95,0.0,3.2810200772954303
2019,6,RS,RS,70,0.0,20.5462394841562
2019,6,RS,RS,75,0.0,24.702832093336
2019,6,RS,RS,80,0.0,30.438451392846797
2019,6,RS,RS,85,0.0,38.9880198908105
2019,6,RS,RS,90,0.0,53.52700503033171
2019,6,RS,RS,95,0.0,86.41848015307421
2019,6,SC,SC,70,0.0,2.5238692009205095
2019,6,SC,SC,75,0.0,2.95224957591177
2019,6,SC,SC,80,0.0,3.49704594226746
2019,6,SC,SC,85,0.0,4.23446483214642
2019,6,SC,SC,90,0.0,5.34486908474853
2019,6,SC,SC,95,0.0,7.45095275611108
2019,6,SP,SP,70,0.0,7.18930395807929
2019,6,SP,SP,75,0.0,8.404849402207
2019,6,SP,SP,80,0.0,9.95721175118201
2019,6,SP,SP,85,0.0,12.0688518169066
2019,6,SP,SP,90,0.0,15.2684195205281
2019,6,SP,SP,95,0.0,21.391825719643
2019,7,BA,BA_OESTE NORTE,70,0.0,1.0271745839942792
2019,7,BA,BA_OESTE NORTE,75,0.0,1.2624719493702083
2019,7,BA,BA_OESTE NORTE,80,0.0,1.5831017059023051
2019,7,BA,BA_OESTE NORTE,85,0.0,2.053988395231489
2019,7,BA,BA_OESTE NORTE,90,0.0,2.839879584507435
2019,7,BA,BA_OESTE NORTE,95,0.0,4.569998987712114
2019,7,BA,BA_OESTE SUL,70,0.0,0.5838286112100677
2019,7,BA,BA_OESTE SUL,75,0.0,0.717567642713968
2019,7,BA,BA_OESTE SUL,80,0.0,0.8998081579931104
2019,7,BA,BA_OESTE SUL,85,0.0,1.1674521653042327
2019,7,BA,BA_OESTE SUL,90,0.0,1.6141393874636933
2019,7,BA,BA_OESTE SUL,95,0.0,2.5975099109755995
2019,7,BA,BA_OUTROS,70,0.0,0.9951266832450634
2019,7,BA,BA_OUTROS,75,0.0,1.2230827585135244
2019,7,BA,BA_OUTROS,80,0.0,1.5337088498705849
2019,7,BA,BA_OUTROS,85,0.0,1.9899038498619486
2019,7,BA,BA_OUTROS,90,0.0,2.751275192924742
2019,7,BA,BA_OUTROS,95,0.0,4.427414780251787
2019,7,GO,GO_LESTE,70,0.0,0.4499034843198154
2019,7,GO,GO_LESTE,75,0.0,0.5278604020798946
2019,7,GO,GO_LESTE,80,0.0,0.6273411023943108
2019,7,GO,GO_LESTE,85,0.0,0.7625379798704586
2019,7,GO,GO_LESTE,90,0.0,0.9671520122577733
2019,7,GO,GO_LESTE,95,0.0,1.3580927148475432
2019,7,GO,GO_NOROESTE,70,0.0,0.06660697833585738
2019,7,GO,GO_NOROESTE,75,0.0,0.07814828644603133
2019,7,GO,GO_NOROESTE,80,0.0,0.09287613159863312
2019,7,GO,GO_NOROESTE,85,0.0,0.11289165893499857
2019,7,GO,GO_NOROESTE,90,0.0,0.14318420588657155
2019,7,GO,GO_NOROESTE,95,0.0,0.20106190591676626
2019,7,GO,GO_SUDOESTE,70,0.0,1.353520595757547
2019,7,GO,GO_SUDOESTE,75,0.0,1.5880515506123838
2019,7,GO,GO_SUDOESTE,80,0.0,1.8873361337480656
2019,7,GO,GO_SUDOESTE,85,0.0,2.294071721543592
2019,7,GO,GO_SUDOESTE,90,0.0,2.909646654100375
2019,7,GO,GO_SUDOESTE,95,0.0,4.085779560639579
2019,7,MA,MA_OUTROS,70,0.0,0.41523674281161105
2019,7,MA,MA_OUTROS,75,0.0,0.4976950458584157
2019,7,MA,MA_OUTROS,80,0.0,0.6068905965284151
2019,7,MA,MA_OUTROS,85,0.0,0.7619294053625782
2019,7,MA,MA_OUTROS,90,0.0,1.0098821356287848
2019,7,MA,MA_OUTROS,95,0.0,1.5229977864160626
2019,7,MA,MA_SUL,70,0.0,1.553318144007889
2019,7,MA,MA_SUL,75,0.0,1.8617782705839543
2019,7,MA,MA_SUL,80,0.0,2.2702571276141854
2019,7,MA,MA_SUL,85,0.0,2.8502265040157724
2019,7,MA,MA_SUL,90,0.0,3.777768397757895
2019,7,MA,MA_SUL,95,0.0,5.697232087183617
2019,7,MG,MG_NOROESTE,70,0.0,1.182928063872384
2019,7,MG,MG_NOROESTE,75,0.0,1.496297715869343
2019,7,MG,MG_NOROESTE,80,0.0,1.946643684389438
2019,7,MG,MG_NOROESTE,85,0.0,2.6509837139181824
2019,7,MG,MG_NOROESTE,90,0.0,3.923723359611969
2019,7,MG,MG_NOROESTE,95,0.0,7.069223238383004
2019,7,MG,MG_OUTROS,70,0.0,0.7571686126637206
2019,7,MG,MG_OUTROS,75,0.0,0.9577502641605337
2019,7,MG,MG_OUTROS,80,0.0,1.2460077183685405
2019,7,MG,MG_OUTROS,85,0.0,1.6968416949131506
2019,7,MG,MG_OUTROS,90,0.0,2.511496906200828
2019,7,MG,MG_OUTROS,95,0.0,4.524868515245607
2019,7,MG,MG_SUL,70,0.0,1.3702188544716463
2019,7,MG,MG_SUL,75,0.0,1.7332037380831098
2019,7,MG,MG_SUL,80,0.0,2.2548521425359604
2019,7,MG,MG_SUL,85,0.0,3.0707090132065997
2019,7,MG,MG_SUL,90,0.0,4.5449591494780535
2019,7,MG,MG_SUL,95,0.0,8.188480148144057
2019,7,MG,MG_TRIÂNGULO,70,0.0,2.5631572770273787
2019,7,MG,MG_TRIÂNGULO,75,0.0,3.2421636582659543
2019,7,MG,MG_TRIÂNGULO,80,0.0,4.217969019255981
2019,7,MG,MG_TRIÂNGULO,85,0.0,5.744126295699666
2019,7,MG,MG_TRIÂNGULO,90,0.0,8.50188645394815
2019,7,MG,MG_TRIÂNGULO,95,0.0,15.317525671913732
2019,7,PR,PR,70,0.0,1.00789629778714
2019,7,PR,PR,75,0.0,1.19234311367407
2019,7,PR,PR,80,0.0,1.4312266361789798
2019,7,PR,PR,85,0.0,1.7616050348183399
2019,7,PR,PR,90,0.0,2.27276226537231
2019,7,PR,PR,95,0.0,3.2810200772954303
2019,7,RS,RS,70,0.0,14.591142488715198
2019,7,RS,RS,75,0.0,17.660993195476397
2019,7,RS,RS,80,0.0,21.8970337738653
2019,7,RS,RS,85,0.0,28.2113160150484
2019,7,RS,RS,90,0.0,38.949080814894295
2019,7,RS,RS,95,0.0,63.241073715274894
2019,7,SC,SC,70,0.0,2.52183864565703
2019,7,SC,SC,75,0.0,2.9500232910735
2019,7,SC,SC,80,0.0,3.49457073668643
2019,7,SC,SC,85,0.0,4.23165269543087
2019,7,SC,SC,90,0.0,5.3415495976386
2019,7,SC,SC,95,0.0,7.44667098668031
2019,7,SP,SP,70,0.0,7.04956273104253
2019,7,SP,SP,75,0.0,8.255686918299
2019,7,SP,SP,80,0.0,9.79660471353091
2019,7,SP,SP,85,0.0,11.893621104918802
2019,7,SP,SP,90,0.0,15.0728341269767
2019,7,SP,SP,95,0.0,21.1622750795959
2019,8,BA,BA_OESTE NORTE,70,0.0,1.1006477656553615
2019,8,BA,BA_OESTE NORTE,75,0.0,1.348348663439153
2019,8,BA,BA_OESTE NORTE,80,0.0,1.6858801883770227
2019,8,BA,BA_OESTE NORTE,85,0.0,2.1815893329096263
2019,8,BA,BA_OESTE NORTE,90,0.0,3.008908214415219
2019,8,BA,BA_OESTE NORTE,95,0.0,4.830229625142757
2019,8,BA,BA_OESTE SUL,70,0.0,0.6255895214572528
2019,8,BA,BA_OESTE SUL,75,0.0,0.7663785104003469
2019,8,BA,BA_OESTE SUL,80,0.0,0.9582257041634572
2019,8,BA,BA_OESTE SUL,85,0.0,1.2399783739882906
2019,8,BA,BA_OESTE SUL,90,0.0,1.7102123937388871
2019,8,BA,BA_OESTE SUL,95,0.0,2.745420591411876
2019,8,BA,BA_OUTROS,70,0.0,1.0663074977951457
2019,8,BA,BA_OUTROS,75,0.0,1.3062801146115501
2019,8,BA,BA_OUTROS,80,0.0,1.6332806383160399
2019,8,BA,BA_OUTROS,85,0.0,2.113523631610084
2019,8,BA,BA_OUTROS,90,0.0,2.915030120737994
2019,8,BA,BA_OUTROS,95,0.0,4.679526208182667
2019,8,GO,GO_LESTE,70,0.0,0.45532102275087066
2019,8,GO,GO_LESTE,75,0.0,0.5338189421966388
2019,8,GO,GO_LESTE,80,0.0,0.6339900139124675
2019,8,GO,GO_LESTE,85,0.0,0.7701251242063855
2019,8,GO,GO_LESTE,90,0.0,0.9761591272597787
2019,8,GO,GO_LESTE,95,0.0,1.3698128614211247
2019,8,GO,GO_NOROESTE,70,0.0,0.06740903005914313
2019,8,GO,GO_NOROESTE,75,0.0,0.0790304319868007
2019,8,GO,GO_NOROESTE,80,0.0,0.09386048473409823
2019,8,GO,GO_NOROESTE,85,0.0,0.11401491486883097
2019,8,GO,GO_NOROESTE,90,0.0,0.14451768458748485
2019,8,GO,GO_NOROESTE,95,0.0,0.20279704150945857
2019,8,GO,GO_SUDOESTE,70,0.0,1.3698190911022259
2019,8,GO,GO_SUDOESTE,75,0.0,1.60597763264941
2019,8,GO,GO_SUDOESTE,80,0.0,1.907339176606914
2019,8,GO,GO_SUDOESTE,85,0.0,2.3168974085621934
2019,8,GO,GO_SUDOESTE,90,0.0,2.936744278565326
2019,8,GO,GO_SUDOESTE,95,0.0,4.121039255942056
2019,8,MA,MA_OUTROS,70,0.0,0.4102379346496888
2019,8,MA,MA_OUTROS,75,0.0,0.49200502408495067
2019,8,MA,MA_OUTROS,80,0.0,0.6002852339323204
2019,8,MA,MA_OUTROS,85,0.0,0.754024417003837
2019,8,MA,MA_OUTROS,90,0.0,0.9998986628015644
2019,8,MA,MA_OUTROS,95,0.0,1.5087130787948189
2019,8,MA,MA_SUL,70,0.0,1.5346185959771614
2019,8,MA,MA_SUL,75,0.0,1.840493029782099
2019,8,MA,MA_SUL,80,0.0,2.2455477786803892
2019,8,MA,MA_SUL,85,0.0,2.820655513349913
