Produto,UF,Type,Years,Month,Percentage,Yearly_value,Monthly_Value
Milho 2 Safra,RN,Producao,2012,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2012,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2012,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2012,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2012,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2012,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2012,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2012,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2013,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2013,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2013,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2013,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2013,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2014,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2014,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2014,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2014,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2014,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2015,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2015,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2015,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2015,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2015,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2016,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2016,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2016,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2016,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2016,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2017,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2017,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2017,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2017,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2017,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2018,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2018,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2018,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2018,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2018,12,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,1,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,2,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,3,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,4,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,5,0.25,0,0.0
Milho 2 Safra,RN,Producao,2019,6,0.25,0,0.0
Milho 2 Safra,RN,Producao,2019,7,0.25,0,0.0
Milho 2 Safra,RN,Producao,2019,8,0.25,0,0.0
Milho 2 Safra,RN,Producao,2019,9,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,10,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,11,0.0,0,0.0
Milho 2 Safra,RN,Producao,2019,12,0.0,0,0.0
Milho 2 Safra,AL,Producao,2012,1,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,2,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,3,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,4,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,5,0.25,22.393799999999995,5.598449999999999
Milho 2 Safra,AL,Producao,2012,6,0.25,22.393799999999995,5.598449999999999
Milho 2 Safra,AL,Producao,2012,7,0.25,22.393799999999995,5.598449999999999
Milho 2 Safra,AL,Producao,2012,8,0.25,22.393799999999995,5.598449999999999
Milho 2 Safra,AL,Producao,2012,9,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,10,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,11,0.0,22.393799999999995,0.0
Milho 2 Safra,AL,Producao,2012,12,0.0,22.393799999999995,0.0
Milho 2 Safra,BA,Producao,2012,1,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,2,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,3,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,4,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,5,0.25,220.25,55.0625
Milho 2 Safra,BA,Producao,2012,6,0.25,220.25,55.0625
Milho 2 Safra,BA,Producao,2012,7,0.25,220.25,55.0625
Milho 2 Safra,BA,Producao,2012,8,0.25,220.25,55.0625
Milho 2 Safra,BA,Producao,2012,9,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,10,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,11,0.0,220.25,0.0
Milho 2 Safra,BA,Producao,2012,12,0.0,220.25,0.0
Milho 2 Safra,DF,Producao,2012,1,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,2,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,3,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,4,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,5,0.25,52.20000000000001,13.050000000000002
Milho 2 Safra,DF,Producao,2012,6,0.25,52.20000000000001,13.050000000000002
Milho 2 Safra,DF,Producao,2012,7,0.25,52.20000000000001,13.050000000000002
Milho 2 Safra,DF,Producao,2012,8,0.25,52.20000000000001,13.050000000000002
Milho 2 Safra,DF,Producao,2012,9,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,10,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,11,0.0,52.20000000000001,0.0
Milho 2 Safra,DF,Producao,2012,12,0.0,52.20000000000001,0.0
Milho 2 Safra,MA,Producao,2012,1,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,2,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,3,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,4,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,5,0.25,203.25740000000002,50.814350000000005
Milho 2 Safra,MA,Producao,2012,6,0.25,203.25740000000002,50.814350000000005
Milho 2 Safra,MA,Producao,2012,7,0.25,203.25740000000002,50.814350000000005
Milho 2 Safra,MA,Producao,2012,8,0.25,203.25740000000002,50.814350000000005
Milho 2 Safra,MA,Producao,2012,9,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,10,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,11,0.0,203.25740000000002,0.0
Milho 2 Safra,MA,Producao,2012,12,0.0,203.25740000000002,0.0
Milho 2 Safra,MG,Producao,2012,1,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,2,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,3,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,4,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,5,0.25,523.1764,130.7941
Milho 2 Safra,MG,Producao,2012,6,0.25,523.1764,130.7941
Milho 2 Safra,MG,Producao,2012,7,0.25,523.1764,130.7941
Milho 2 Safra,MG,Producao,2012,8,0.25,523.1764,130.7941
Milho 2 Safra,MG,Producao,2012,9,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,10,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,11,0.0,523.1764,0.0
Milho 2 Safra,MG,Producao,2012,12,0.0,523.1764,0.0
Milho 2 Safra,PA,Producao,2012,1,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,2,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,3,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,4,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,5,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2012,6,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2012,7,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2012,8,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2012,9,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,10,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,11,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2012,12,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,1,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,2,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,3,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,4,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,5,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2012,6,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2012,7,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2012,8,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2012,9,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,10,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,11,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2012,12,0.0,0.0,0.0
Milho 2 Safra,PI,Producao,2012,1,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,2,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,3,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,4,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,5,0.25,90.09989999999999,22.524974999999998
Milho 2 Safra,PI,Producao,2012,6,0.25,90.09989999999999,22.524974999999998
Milho 2 Safra,PI,Producao,2012,7,0.25,90.09989999999999,22.524974999999998
Milho 2 Safra,PI,Producao,2012,8,0.25,90.09989999999999,22.524974999999998
Milho 2 Safra,PI,Producao,2012,9,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,10,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,11,0.0,90.09989999999999,0.0
Milho 2 Safra,PI,Producao,2012,12,0.0,90.09989999999999,0.0
Milho 2 Safra,RO,Producao,2012,1,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,2,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,3,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,4,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,5,0.25,247.06080000000003,61.76520000000001
Milho 2 Safra,RO,Producao,2012,6,0.25,247.06080000000003,61.76520000000001
Milho 2 Safra,RO,Producao,2012,7,0.25,247.06080000000003,61.76520000000001
Milho 2 Safra,RO,Producao,2012,8,0.25,247.06080000000003,61.76520000000001
Milho 2 Safra,RO,Producao,2012,9,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,10,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,11,0.0,247.06080000000003,0.0
Milho 2 Safra,RO,Producao,2012,12,0.0,247.06080000000003,0.0
Milho 2 Safra,RR,Producao,2012,1,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,2,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,3,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,4,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,5,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2012,6,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2012,7,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2012,8,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2012,9,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,10,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,11,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2012,12,0.0,0.0,0.0
Milho 2 Safra,SE,Producao,2012,1,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,2,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,3,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,4,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,5,0.25,543.6772000000001,135.91930000000002
Milho 2 Safra,SE,Producao,2012,6,0.25,543.6772000000001,135.91930000000002
Milho 2 Safra,SE,Producao,2012,7,0.25,543.6772000000001,135.91930000000002
Milho 2 Safra,SE,Producao,2012,8,0.25,543.6772000000001,135.91930000000002
Milho 2 Safra,SE,Producao,2012,9,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,10,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,11,0.0,543.6772000000001,0.0
Milho 2 Safra,SE,Producao,2012,12,0.0,543.6772000000001,0.0
Milho 2 Safra,SP,Producao,2012,1,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,2,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,3,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,4,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,5,0.25,1504.1499999999999,376.03749999999997
Milho 2 Safra,SP,Producao,2012,6,0.25,1504.1499999999999,376.03749999999997
Milho 2 Safra,SP,Producao,2012,7,0.25,1504.1499999999999,376.03749999999997
Milho 2 Safra,SP,Producao,2012,8,0.25,1504.1499999999999,376.03749999999997
Milho 2 Safra,SP,Producao,2012,9,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,10,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,11,0.0,1504.1499999999999,0.0
Milho 2 Safra,SP,Producao,2012,12,0.0,1504.1499999999999,0.0
Milho 2 Safra,TO,Producao,2012,1,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,2,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,3,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,4,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,5,0.25,187.146,46.7865
Milho 2 Safra,TO,Producao,2012,6,0.25,187.146,46.7865
Milho 2 Safra,TO,Producao,2012,7,0.25,187.146,46.7865
Milho 2 Safra,TO,Producao,2012,8,0.25,187.146,46.7865
Milho 2 Safra,TO,Producao,2012,9,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,10,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,11,0.0,187.146,0.0
Milho 2 Safra,TO,Producao,2012,12,0.0,187.146,0.0
Milho 2 Safra,AL,Producao,2013,1,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,2,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,3,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,4,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,5,0.25,21.9128,5.4782
Milho 2 Safra,AL,Producao,2013,6,0.25,21.9128,5.4782
Milho 2 Safra,AL,Producao,2013,7,0.25,21.9128,5.4782
Milho 2 Safra,AL,Producao,2013,8,0.25,21.9128,5.4782
Milho 2 Safra,AL,Producao,2013,9,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,10,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,11,0.0,21.9128,0.0
Milho 2 Safra,AL,Producao,2013,12,0.0,21.9128,0.0
Milho 2 Safra,BA,Producao,2013,1,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,2,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,3,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,4,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,5,0.25,499.93940000000003,124.98485000000001
Milho 2 Safra,BA,Producao,2013,6,0.25,499.93940000000003,124.98485000000001
Milho 2 Safra,BA,Producao,2013,7,0.25,499.93940000000003,124.98485000000001
Milho 2 Safra,BA,Producao,2013,8,0.25,499.93940000000003,124.98485000000001
Milho 2 Safra,BA,Producao,2013,9,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,10,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,11,0.0,499.93940000000003,0.0
Milho 2 Safra,BA,Producao,2013,12,0.0,499.93940000000003,0.0
Milho 2 Safra,DF,Producao,2013,1,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,2,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,3,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,4,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,5,0.25,170.40240000000003,42.60060000000001
Milho 2 Safra,DF,Producao,2013,6,0.25,170.40240000000003,42.60060000000001
Milho 2 Safra,DF,Producao,2013,7,0.25,170.40240000000003,42.60060000000001
Milho 2 Safra,DF,Producao,2013,8,0.25,170.40240000000003,42.60060000000001
Milho 2 Safra,DF,Producao,2013,9,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,10,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,11,0.0,170.40240000000003,0.0
Milho 2 Safra,DF,Producao,2013,12,0.0,170.40240000000003,0.0
Milho 2 Safra,MA,Producao,2013,1,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,2,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,3,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,4,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,5,0.25,563.4118,140.85295
Milho 2 Safra,MA,Producao,2013,6,0.25,563.4118,140.85295
Milho 2 Safra,MA,Producao,2013,7,0.25,563.4118,140.85295
Milho 2 Safra,MA,Producao,2013,8,0.25,563.4118,140.85295
Milho 2 Safra,MA,Producao,2013,9,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,10,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,11,0.0,563.4118,0.0
Milho 2 Safra,MA,Producao,2013,12,0.0,563.4118,0.0
Milho 2 Safra,MG,Producao,2013,1,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,2,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,3,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,4,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,5,0.25,617.76,154.44
Milho 2 Safra,MG,Producao,2013,6,0.25,617.76,154.44
Milho 2 Safra,MG,Producao,2013,7,0.25,617.76,154.44
Milho 2 Safra,MG,Producao,2013,8,0.25,617.76,154.44
Milho 2 Safra,MG,Producao,2013,9,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,10,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,11,0.0,617.76,0.0
Milho 2 Safra,MG,Producao,2013,12,0.0,617.76,0.0
Milho 2 Safra,PA,Producao,2013,1,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,2,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,3,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,4,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,5,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2013,6,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2013,7,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2013,8,0.25,0.0,0.0
Milho 2 Safra,PA,Producao,2013,9,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,10,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,11,0.0,0.0,0.0
Milho 2 Safra,PA,Producao,2013,12,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,1,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,2,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,3,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,4,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,5,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2013,6,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2013,7,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2013,8,0.25,0.0,0.0
Milho 2 Safra,PE,Producao,2013,9,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,10,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,11,0.0,0.0,0.0
Milho 2 Safra,PE,Producao,2013,12,0.0,0.0,0.0
Milho 2 Safra,PI,Producao,2013,1,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,2,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,3,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,4,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,5,0.25,53.3067,13.326675
Milho 2 Safra,PI,Producao,2013,6,0.25,53.3067,13.326675
Milho 2 Safra,PI,Producao,2013,7,0.25,53.3067,13.326675
Milho 2 Safra,PI,Producao,2013,8,0.25,53.3067,13.326675
Milho 2 Safra,PI,Producao,2013,9,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,10,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,11,0.0,53.3067,0.0
Milho 2 Safra,PI,Producao,2013,12,0.0,53.3067,0.0
Milho 2 Safra,RO,Producao,2013,1,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,2,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,3,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,4,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,5,0.25,334.02879999999993,83.50719999999998
Milho 2 Safra,RO,Producao,2013,6,0.25,334.02879999999993,83.50719999999998
Milho 2 Safra,RO,Producao,2013,7,0.25,334.02879999999993,83.50719999999998
Milho 2 Safra,RO,Producao,2013,8,0.25,334.02879999999993,83.50719999999998
Milho 2 Safra,RO,Producao,2013,9,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,10,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,11,0.0,334.02879999999993,0.0
Milho 2 Safra,RO,Producao,2013,12,0.0,334.02879999999993,0.0
Milho 2 Safra,RR,Producao,2013,1,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,2,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,3,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,4,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,5,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2013,6,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2013,7,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2013,8,0.25,0.0,0.0
Milho 2 Safra,RR,Producao,2013,9,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,10,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,11,0.0,0.0,0.0
Milho 2 Safra,RR,Producao,2013,12,0.0,0.0,0.0
Milho 2 Safra,SE,Producao,2013,1,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,2,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,3,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,4,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,5,0.25,941.4761999999998,235.36904999999996
Milho 2 Safra,SE,Producao,2013,6,0.25,941.4761999999998,235.36904999999996
Milho 2 Safra,SE,Producao,2013,7,0.25,941.4761999999998,235.36904999999996
Milho 2 Safra,SE,Producao,2013,8,0.25,941.4761999999998,235.36904999999996
Milho 2 Safra,SE,Producao,2013,9,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,10,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,11,0.0,941.4761999999998,0.0
Milho 2 Safra,SE,Producao,2013,12,0.0,941.4761999999998,0.0
Milho 2 Safra,SP,Producao,2013,1,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,2,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,3,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,4,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,5,0.25,1422.44,355.61
Milho 2 Safra,SP,Producao,2013,6,0.25,1422.44,355.61
Milho 2 Safra,SP,Producao,2013,7,0.25,1422.44,355.61
Milho 2 Safra,SP,Producao,2013,8,0.25,1422.44,355.61
Milho 2 Safra,SP,Producao,2013,9,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,10,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,11,0.0,1422.44,0.0
Milho 2 Safra,SP,Producao,2013,12,0.0,1422.44,0.0
