Produto,UF,Type,Years,Month,Percentage,Yearly_value,Monthly_Value
Soja,DF,Producao,2013,7,0.0,186.725,0.0
Soja,DF,Producao,2013,8,0.0,186.725,0.0
Soja,DF,Producao,2013,9,0.0,186.725,0.0
Soja,DF,Producao,2013,10,0.0,186.725,0.0
Soja,DF,Producao,2013,11,0.0,186.725,0.0
Soja,DF,Producao,2013,12,0.0,186.725,0.0
Soja,PA,Producao,2013,1,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,2,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,3,0.25,552.2453999999999,138.06134999999998
Soja,PA,Producao,2013,4,0.25,552.2453999999999,138.06134999999998
Soja,PA,Producao,2013,5,0.25,552.2453999999999,138.06134999999998
Soja,PA,Producao,2013,6,0.25,552.2453999999999,138.06134999999998
Soja,PA,Producao,2013,7,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,8,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,9,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,10,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,11,0.0,552.2453999999999,0.0
Soja,PA,Producao,2013,12,0.0,552.2453999999999,0.0
Soja,RR,Producao,2013,1,0.0,33.6,0.0
Soja,RR,Producao,2013,2,0.0,33.6,0.0
Soja,RR,Producao,2013,3,0.25,33.6,8.4
Soja,RR,Producao,2013,4,0.25,33.6,8.4
Soja,RR,Producao,2013,5,0.25,33.6,8.4
Soja,RR,Producao,2013,6,0.25,33.6,8.4
Soja,RR,Producao,2013,7,0.0,33.6,0.0
Soja,RR,Producao,2013,8,0.0,33.6,0.0
Soja,RR,Producao,2013,9,0.0,33.6,0.0
Soja,RR,Producao,2013,10,0.0,33.6,0.0
Soja,RR,Producao,2013,11,0.0,33.6,0.0
Soja,RR,Producao,2013,12,0.0,33.6,0.0
Soja,SE,Producao,2013,1,0.0,0.0,0.0
Soja,SE,Producao,2013,2,0.0,0.0,0.0
Soja,SE,Producao,2013,3,0.25,0.0,0.0
Soja,SE,Producao,2013,4,0.25,0.0,0.0
Soja,SE,Producao,2013,5,0.25,0.0,0.0
Soja,SE,Producao,2013,6,0.25,0.0,0.0
Soja,SE,Producao,2013,7,0.0,0.0,0.0
Soja,SE,Producao,2013,8,0.0,0.0,0.0
Soja,SE,Producao,2013,9,0.0,0.0,0.0
Soja,SE,Producao,2013,10,0.0,0.0,0.0
Soja,SE,Producao,2013,11,0.0,0.0,0.0
Soja,SE,Producao,2013,12,0.0,0.0,0.0
Soja,AC,Producao,2014,1,0.0,0.0,0.0
Soja,AC,Producao,2014,2,0.0,0.0,0.0
Soja,AC,Producao,2014,3,0.25,0.0,0.0
Soja,AC,Producao,2014,4,0.25,0.0,0.0
Soja,AC,Producao,2014,5,0.25,0.0,0.0
Soja,AC,Producao,2014,6,0.25,0.0,0.0
Soja,AC,Producao,2014,7,0.0,0.0,0.0
Soja,AC,Producao,2014,8,0.0,0.0,0.0
Soja,AC,Producao,2014,9,0.0,0.0,0.0
Soja,AC,Producao,2014,10,0.0,0.0,0.0
Soja,AC,Producao,2014,11,0.0,0.0,0.0
Soja,AC,Producao,2014,12,0.0,0.0,0.0
Soja,AM,Producao,2014,1,0.0,0.0,0.0
Soja,AM,Producao,2014,2,0.0,0.0,0.0
Soja,AM,Producao,2014,3,0.25,0.0,0.0
Soja,AM,Producao,2014,4,0.25,0.0,0.0
Soja,AM,Producao,2014,5,0.25,0.0,0.0
Soja,AM,Producao,2014,6,0.25,0.0,0.0
Soja,AM,Producao,2014,7,0.0,0.0,0.0
Soja,AM,Producao,2014,8,0.0,0.0,0.0
Soja,AM,Producao,2014,9,0.0,0.0,0.0
Soja,AM,Producao,2014,10,0.0,0.0,0.0
Soja,AM,Producao,2014,11,0.0,0.0,0.0
Soja,AM,Producao,2014,12,0.0,0.0,0.0
Soja,AP,Producao,2014,1,0.0,6.0,0.0
Soja,AP,Producao,2014,2,0.0,6.0,0.0
Soja,AP,Producao,2014,3,0.25,6.0,1.5
Soja,AP,Producao,2014,4,0.25,6.0,1.5
Soja,AP,Producao,2014,5,0.25,6.0,1.5
Soja,AP,Producao,2014,6,0.25,6.0,1.5
Soja,AP,Producao,2014,7,0.0,6.0,0.0
Soja,AP,Producao,2014,8,0.0,6.0,0.0
Soja,AP,Producao,2014,9,0.0,6.0,0.0
Soja,AP,Producao,2014,10,0.0,6.0,0.0
Soja,AP,Producao,2014,11,0.0,6.0,0.0
Soja,AP,Producao,2014,12,0.0,6.0,0.0
Soja,DF,Producao,2014,1,0.0,216.0,0.0
Soja,DF,Producao,2014,2,0.0,216.0,0.0
Soja,DF,Producao,2014,3,0.25,216.0,54.0
Soja,DF,Producao,2014,4,0.25,216.0,54.0
Soja,DF,Producao,2014,5,0.25,216.0,54.0
Soja,DF,Producao,2014,6,0.25,216.0,54.0
Soja,DF,Producao,2014,7,0.0,216.0,0.0
Soja,DF,Producao,2014,8,0.0,216.0,0.0
Soja,DF,Producao,2014,9,0.0,216.0,0.0
Soja,DF,Producao,2014,10,0.0,216.0,0.0
Soja,DF,Producao,2014,11,0.0,216.0,0.0
Soja,DF,Producao,2014,12,0.0,216.0,0.0
Soja,PA,Producao,2014,1,0.0,668.628,0.0
Soja,PA,Producao,2014,2,0.0,668.628,0.0
Soja,PA,Producao,2014,3,0.25,668.628,167.157
Soja,PA,Producao,2014,4,0.25,668.628,167.157
Soja,PA,Producao,2014,5,0.25,668.628,167.157
Soja,PA,Producao,2014,6,0.25,668.628,167.157
Soja,PA,Producao,2014,7,0.0,668.628,0.0
Soja,PA,Producao,2014,8,0.0,668.628,0.0
Soja,PA,Producao,2014,9,0.0,668.628,0.0
Soja,PA,Producao,2014,10,0.0,668.628,0.0
Soja,PA,Producao,2014,11,0.0,668.628,0.0
Soja,PA,Producao,2014,12,0.0,668.628,0.0
Soja,RR,Producao,2014,1,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,2,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,3,0.25,56.160000000000004,14.040000000000001
Soja,RR,Producao,2014,4,0.25,56.160000000000004,14.040000000000001
Soja,RR,Producao,2014,5,0.25,56.160000000000004,14.040000000000001
Soja,RR,Producao,2014,6,0.25,56.160000000000004,14.040000000000001
Soja,RR,Producao,2014,7,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,8,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,9,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,10,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,11,0.0,56.160000000000004,0.0
Soja,RR,Producao,2014,12,0.0,56.160000000000004,0.0
Soja,SE,Producao,2014,1,0.0,0.0,0.0
Soja,SE,Producao,2014,2,0.0,0.0,0.0
Soja,SE,Producao,2014,3,0.25,0.0,0.0
Soja,SE,Producao,2014,4,0.25,0.0,0.0
Soja,SE,Producao,2014,5,0.25,0.0,0.0
Soja,SE,Producao,2014,6,0.25,0.0,0.0
Soja,SE,Producao,2014,7,0.0,0.0,0.0
Soja,SE,Producao,2014,8,0.0,0.0,0.0
Soja,SE,Producao,2014,9,0.0,0.0,0.0
Soja,SE,Producao,2014,10,0.0,0.0,0.0
Soja,SE,Producao,2014,11,0.0,0.0,0.0
Soja,SE,Producao,2014,12,0.0,0.0,0.0
Soja,AC,Producao,2015,1,0.0,0.0,0.0
Soja,AC,Producao,2015,2,0.0,0.0,0.0
Soja,AC,Producao,2015,3,0.25,0.0,0.0
Soja,AC,Producao,2015,4,0.25,0.0,0.0
Soja,AC,Producao,2015,5,0.25,0.0,0.0
Soja,AC,Producao,2015,6,0.25,0.0,0.0
Soja,AC,Producao,2015,7,0.0,0.0,0.0
Soja,AC,Producao,2015,8,0.0,0.0,0.0
Soja,AC,Producao,2015,9,0.0,0.0,0.0
Soja,AC,Producao,2015,10,0.0,0.0,0.0
Soja,AC,Producao,2015,11,0.0,0.0,0.0
Soja,AC,Producao,2015,12,0.0,0.0,0.0
Soja,AM,Producao,2015,1,0.0,0.0,0.0
Soja,AM,Producao,2015,2,0.0,0.0,0.0
Soja,AM,Producao,2015,3,0.25,0.0,0.0
Soja,AM,Producao,2015,4,0.25,0.0,0.0
Soja,AM,Producao,2015,5,0.25,0.0,0.0
Soja,AM,Producao,2015,6,0.25,0.0,0.0
Soja,AM,Producao,2015,7,0.0,0.0,0.0
Soja,AM,Producao,2015,8,0.0,0.0,0.0
Soja,AM,Producao,2015,9,0.0,0.0,0.0
Soja,AM,Producao,2015,10,0.0,0.0,0.0
Soja,AM,Producao,2015,11,0.0,0.0,0.0
Soja,AM,Producao,2015,12,0.0,0.0,0.0
Soja,AP,Producao,2015,1,0.0,7.5,0.0
Soja,AP,Producao,2015,2,0.0,7.5,0.0
Soja,AP,Producao,2015,3,0.25,7.5,1.875
Soja,AP,Producao,2015,4,0.25,7.5,1.875
Soja,AP,Producao,2015,5,0.25,7.5,1.875
Soja,AP,Producao,2015,6,0.25,7.5,1.875
Soja,AP,Producao,2015,7,0.0,7.5,0.0
Soja,AP,Producao,2015,8,0.0,7.5,0.0
Soja,AP,Producao,2015,9,0.0,7.5,0.0
Soja,AP,Producao,2015,10,0.0,7.5,0.0
Soja,AP,Producao,2015,11,0.0,7.5,0.0
Soja,AP,Producao,2015,12,0.0,7.5,0.0
Soja,DF,Producao,2015,1,0.0,147.3186,0.0
Soja,DF,Producao,2015,2,0.0,147.3186,0.0
Soja,DF,Producao,2015,3,0.25,147.3186,36.82965
Soja,DF,Producao,2015,4,0.25,147.3186,36.82965
Soja,DF,Producao,2015,5,0.25,147.3186,36.82965
Soja,DF,Producao,2015,6,0.25,147.3186,36.82965
Soja,DF,Producao,2015,7,0.0,147.3186,0.0
Soja,DF,Producao,2015,8,0.0,147.3186,0.0
Soja,DF,Producao,2015,9,0.0,147.3186,0.0
Soja,DF,Producao,2015,10,0.0,147.3186,0.0
Soja,DF,Producao,2015,11,0.0,147.3186,0.0
Soja,DF,Producao,2015,12,0.0,147.3186,0.0
Soja,PA,Producao,2015,1,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,2,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,3,0.25,1016.9712000000001,254.24280000000002
Soja,PA,Producao,2015,4,0.25,1016.9712000000001,254.24280000000002
Soja,PA,Producao,2015,5,0.25,1016.9712000000001,254.24280000000002
Soja,PA,Producao,2015,6,0.25,1016.9712000000001,254.24280000000002
Soja,PA,Producao,2015,7,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,8,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,9,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,10,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,11,0.0,1016.9712000000001,0.0
Soja,PA,Producao,2015,12,0.0,1016.9712000000001,0.0
Soja,RR,Producao,2015,1,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,2,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,3,0.25,63.903000000000006,15.975750000000001
Soja,RR,Producao,2015,4,0.25,63.903000000000006,15.975750000000001
Soja,RR,Producao,2015,5,0.25,63.903000000000006,15.975750000000001
Soja,RR,Producao,2015,6,0.25,63.903000000000006,15.975750000000001
Soja,RR,Producao,2015,7,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,8,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,9,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,10,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,11,0.0,63.903000000000006,0.0
Soja,RR,Producao,2015,12,0.0,63.903000000000006,0.0
Soja,SE,Producao,2015,1,0.0,0.0,0.0
Soja,SE,Producao,2015,2,0.0,0.0,0.0
Soja,SE,Producao,2015,3,0.25,0.0,0.0
Soja,SE,Producao,2015,4,0.25,0.0,0.0
Soja,SE,Producao,2015,5,0.25,0.0,0.0
Soja,SE,Producao,2015,6,0.25,0.0,0.0
Soja,SE,Producao,2015,7,0.0,0.0,0.0
Soja,SE,Producao,2015,8,0.0,0.0,0.0
Soja,SE,Producao,2015,9,0.0,0.0,0.0
Soja,SE,Producao,2015,10,0.0,0.0,0.0
Soja,SE,Producao,2015,11,0.0,0.0,0.0
Soja,SE,Producao,2015,12,0.0,0.0,0.0
Soja,AC,Producao,2016,1,0.0,0.0,0.0
Soja,AC,Producao,2016,2,0.0,0.0,0.0
Soja,AC,Producao,2016,3,0.25,0.0,0.0
Soja,AC,Producao,2016,4,0.25,0.0,0.0
Soja,AC,Producao,2016,5,0.25,0.0,0.0
Soja,AC,Producao,2016,6,0.25,0.0,0.0
Soja,AC,Producao,2016,7,0.0,0.0,0.0
Soja,AC,Producao,2016,8,0.0,0.0,0.0
Soja,AC,Producao,2016,9,0.0,0.0,0.0
Soja,AC,Producao,2016,10,0.0,0.0,0.0
Soja,AC,Producao,2016,11,0.0,0.0,0.0
Soja,AC,Producao,2016,12,0.0,0.0,0.0
Soja,AM,Producao,2016,1,0.0,0.0,0.0
Soja,AM,Producao,2016,2,0.0,0.0,0.0
Soja,AM,Producao,2016,3,0.25,0.0,0.0
Soja,AM,Producao,2016,4,0.25,0.0,0.0
Soja,AM,Producao,2016,5,0.25,0.0,0.0
Soja,AM,Producao,2016,6,0.25,0.0,0.0
Soja,AM,Producao,2016,7,0.0,0.0,0.0
Soja,AM,Producao,2016,8,0.0,0.0,0.0
Soja,AM,Producao,2016,9,0.0,0.0,0.0
Soja,AM,Producao,2016,10,0.0,0.0,0.0
Soja,AM,Producao,2016,11,0.0,0.0,0.0
Soja,AM,Producao,2016,12,0.0,0.0,0.0
Soja,AP,Producao,2016,1,0.0,10.5,0.0
Soja,AP,Producao,2016,2,0.0,10.5,0.0
Soja,AP,Producao,2016,3,0.25,10.5,2.625
Soja,AP,Producao,2016,4,0.25,10.5,2.625
Soja,AP,Producao,2016,5,0.25,10.5,2.625
Soja,AP,Producao,2016,6,0.25,10.5,2.625
Soja,AP,Producao,2016,7,0.0,10.5,0.0
Soja,AP,Producao,2016,8,0.0,10.5,0.0
Soja,AP,Producao,2016,9,0.0,10.5,0.0
Soja,AP,Producao,2016,10,0.0,10.5,0.0
Soja,AP,Producao,2016,11,0.0,10.5,0.0
Soja,AP,Producao,2016,12,0.0,10.5,0.0
Soja,DF,Producao,2016,1,0.0,231.0,0.0
Soja,DF,Producao,2016,2,0.0,231.0,0.0
Soja,DF,Producao,2016,3,0.25,231.0,57.75
Soja,DF,Producao,2016,4,0.25,231.0,57.75
Soja,DF,Producao,2016,5,0.25,231.0,57.75
Soja,DF,Producao,2016,6,0.25,231.0,57.75
Soja,DF,Producao,2016,7,0.0,231.0,0.0
Soja,DF,Producao,2016,8,0.0,231.0,0.0
Soja,DF,Producao,2016,9,0.0,231.0,0.0
Soja,DF,Producao,2016,10,0.0,231.0,0.0
Soja,DF,Producao,2016,11,0.0,231.0,0.0
Soja,DF,Producao,2016,12,0.0,231.0,0.0
Soja,PA,Producao,2016,1,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,2,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,3,0.25,1287.9867000000002,321.99667500000004
Soja,PA,Producao,2016,4,0.25,1287.9867000000002,321.99667500000004
Soja,PA,Producao,2016,5,0.25,1287.9867000000002,321.99667500000004
Soja,PA,Producao,2016,6,0.25,1287.9867000000002,321.99667500000004
Soja,PA,Producao,2016,7,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,8,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,9,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,10,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,11,0.0,1287.9867000000002,0.0
Soja,PA,Producao,2016,12,0.0,1287.9867000000002,0.0
Soja,RR,Producao,2016,1,0.0,79.2,0.0
Soja,RR,Producao,2016,2,0.0,79.2,0.0
Soja,RR,Producao,2016,3,0.25,79.2,19.8
Soja,RR,Producao,2016,4,0.25,79.2,19.8
Soja,RR,Producao,2016,5,0.25,79.2,19.8
Soja,RR,Producao,2016,6,0.25,79.2,19.8
Soja,RR,Producao,2016,7,0.0,79.2,0.0
Soja,RR,Producao,2016,8,0.0,79.2,0.0
Soja,RR,Producao,2016,9,0.0,79.2,0.0
Soja,RR,Producao,2016,10,0.0,79.2,0.0
Soja,RR,Producao,2016,11,0.0,79.2,0.0
Soja,RR,Producao,2016,12,0.0,79.2,0.0
Soja,SE,Producao,2016,1,0.0,0.0,0.0
Soja,SE,Producao,2016,2,0.0,0.0,0.0
Soja,SE,Producao,2016,3,0.25,0.0,0.0
Soja,SE,Producao,2016,4,0.25,0.0,0.0
Soja,SE,Producao,2016,5,0.25,0.0,0.0
Soja,SE,Producao,2016,6,0.25,0.0,0.0
Soja,SE,Producao,2016,7,0.0,0.0,0.0
Soja,SE,Producao,2016,8,0.0,0.0,0.0
Soja,SE,Producao,2016,9,0.0,0.0,0.0
Soja,SE,Producao,2016,10,0.0,0.0,0.0
Soja,SE,Producao,2016,11,0.0,0.0,0.0
Soja,SE,Producao,2016,12,0.0,0.0,0.0
Soja,AC,Producao,2017,1,0.0,0.0,0.0
Soja,AC,Producao,2017,2,0.0,0.0,0.0
Soja,AC,Producao,2017,3,0.25,0.0,0.0
Soja,AC,Producao,2017,4,0.25,0.0,0.0
Soja,AC,Producao,2017,5,0.25,0.0,0.0
Soja,AC,Producao,2017,6,0.25,0.0,0.0
Soja,AC,Producao,2017,7,0.0,0.0,0.0
Soja,AC,Producao,2017,8,0.0,0.0,0.0
Soja,AC,Producao,2017,9,0.0,0.0,0.0
Soja,AC,Producao,2017,10,0.0,0.0,0.0
Soja,AC,Producao,2017,11,0.0,0.0,0.0
Soja,AC,Producao,2017,12,0.0,0.0,0.0
Soja,AM,Producao,2017,1,0.0,0.0,0.0
Soja,AM,Producao,2017,2,0.0,0.0,0.0
Soja,AM,Producao,2017,3,0.25,0.0,0.0
Soja,AM,Producao,2017,4,0.25,0.0,0.0
Soja,AM,Producao,2017,5,0.25,0.0,0.0
Soja,AM,Producao,2017,6,0.25,0.0,0.0
Soja,AM,Producao,2017,7,0.0,0.0,0.0
Soja,AM,Producao,2017,8,0.0,0.0,0.0
Soja,AM,Producao,2017,9,0.0,0.0,0.0
Soja,AM,Producao,2017,10,0.0,0.0,0.0
Soja,AM,Producao,2017,11,0.0,0.0,0.0
Soja,AM,Producao,2017,12,0.0,0.0,0.0
Soja,AP,Producao,2017,1,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,2,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,3,0.25,54.394200000000005,13.598550000000001
Soja,AP,Producao,2017,4,0.25,54.394200000000005,13.598550000000001
Soja,AP,Producao,2017,5,0.25,54.394200000000005,13.598550000000001
Soja,AP,Producao,2017,6,0.25,54.394200000000005,13.598550000000001
Soja,AP,Producao,2017,7,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,8,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,9,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,10,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,11,0.0,54.394200000000005,0.0
Soja,AP,Producao,2017,12,0.0,54.394200000000005,0.0
Soja,DF,Producao,2017,1,0.0,241.5,0.0
Soja,DF,Producao,2017,2,0.0,241.5,0.0
Soja,DF,Producao,2017,3,0.25,241.5,60.375
Soja,DF,Producao,2017,4,0.25,241.5,60.375
Soja,DF,Producao,2017,5,0.25,241.5,60.375
Soja,DF,Producao,2017,6,0.25,241.5,60.375
Soja,DF,Producao,2017,7,0.0,241.5,0.0
Soja,DF,Producao,2017,8,0.0,241.5,0.0
Soja,DF,Producao,2017,9,0.0,241.5,0.0
Soja,DF,Producao,2017,10,0.0,241.5,0.0
Soja,DF,Producao,2017,11,0.0,241.5,0.0
Soja,DF,Producao,2017,12,0.0,241.5,0.0
Soja,PA,Producao,2017,1,0.0,1635.327,0.0
Soja,PA,Producao,2017,2,0.0,1635.327,0.0
Soja,PA,Producao,2017,3,0.25,1635.327,408.83175
Soja,PA,Producao,2017,4,0.25,1635.327,408.83175
Soja,PA,Producao,2017,5,0.25,1635.327,408.83175
Soja,PA,Producao,2017,6,0.25,1635.327,408.83175
Soja,PA,Producao,2017,7,0.0,1635.327,0.0
Soja,PA,Producao,2017,8,0.0,1635.327,0.0
Soja,PA,Producao,2017,9,0.0,1635.327,0.0
Soja,PA,Producao,2017,10,0.0,1635.327,0.0
Soja,PA,Producao,2017,11,0.0,1635.327,0.0
Soja,PA,Producao,2017,12,0.0,1635.327,0.0
Soja,RR,Producao,2017,1,0.0,90.0,0.0
Soja,RR,Producao,2017,2,0.0,90.0,0.0
Soja,RR,Producao,2017,3,0.25,90.0,22.5
Soja,RR,Producao,2017,4,0.25,90.0,22.5
Soja,RR,Producao,2017,5,0.25,90.0,22.5
Soja,RR,Producao,2017,6,0.25,90.0,22.5
Soja,RR,Producao,2017,7,0.0,90.0,0.0
Soja,RR,Producao,2017,8,0.0,90.0,0.0
Soja,RR,Producao,2017,9,0.0,90.0,0.0
Soja,RR,Producao,2017,10,0.0,90.0,0.0
Soja,RR,Producao,2017,11,0.0,90.0,0.0
Soja,RR,Producao,2017,12,0.0,90.0,0.0
Soja,SE,Producao,2017,1,0.0,0.0,0.0
Soja,SE,Producao,2017,2,0.0,0.0,0.0
Soja,SE,Producao,2017,3,0.25,0.0,0.0
Soja,SE,Producao,2017,4,0.25,0.0,0.0
Soja,SE,Producao,2017,5,0.25,0.0,0.0
Soja,SE,Producao,2017,6,0.25,0.0,0.0
Soja,SE,Producao,2017,7,0.0,0.0,0.0
Soja,SE,Producao,2017,8,0.0,0.0,0.0
Soja,SE,Producao,2017,9,0.0,0.0,0.0
Soja,SE,Producao,2017,10,0.0,0.0,0.0
Soja,SE,Producao,2017,11,0.0,0.0,0.0
Soja,SE,Producao,2017,12,0.0,0.0,0.0
Soja,AC,Producao,2018,1,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,2,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,3,0.25,1.4689999999999999,0.36724999999999997
Soja,AC,Producao,2018,4,0.25,1.4689999999999999,0.36724999999999997
Soja,AC,Producao,2018,5,0.25,1.4689999999999999,0.36724999999999997
Soja,AC,Producao,2018,6,0.25,1.4689999999999999,0.36724999999999997
Soja,AC,Producao,2018,7,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,8,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,9,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,10,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,11,0.0,1.4689999999999999,0.0
Soja,AC,Producao,2018,12,0.0,1.4689999999999999,0.0
Soja,AM,Producao,2018,1,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,2,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,3,0.25,3.3749999999999996,0.8437499999999999
Soja,AM,Producao,2018,4,0.25,3.3749999999999996,0.8437499999999999
Soja,AM,Producao,2018,5,0.25,3.3749999999999996,0.8437499999999999
Soja,AM,Producao,2018,6,0.25,3.3749999999999996,0.8437499999999999
Soja,AM,Producao,2018,7,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,8,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,9,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,10,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,11,0.0,3.3749999999999996,0.0
Soja,AM,Producao,2018,12,0.0,3.3749999999999996,0.0
Soja,AP,Producao,2018,1,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,2,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,3,0.25,58.256800000000005,14.564200000000001
Soja,AP,Producao,2018,4,0.25,58.256800000000005,14.564200000000001
Soja,AP,Producao,2018,5,0.25,58.256800000000005,14.564200000000001
Soja,AP,Producao,2018,6,0.25,58.256800000000005,14.564200000000001
Soja,AP,Producao,2018,7,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,8,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,9,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,10,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,11,0.0,58.256800000000005,0.0
Soja,AP,Producao,2018,12,0.0,58.256800000000005,0.0
Soja,DF,Producao,2018,1,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,2,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,3,0.25,253.10999999999999,63.277499999999996
Soja,DF,Producao,2018,4,0.25,253.10999999999999,63.277499999999996
Soja,DF,Producao,2018,5,0.25,253.10999999999999,63.277499999999996
Soja,DF,Producao,2018,6,0.25,253.10999999999999,63.277499999999996
Soja,DF,Producao,2018,7,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,8,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,9,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,10,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,11,0.0,253.10999999999999,0.0
Soja,DF,Producao,2018,12,0.0,253.10999999999999,0.0
Soja,PA,Producao,2018,1,0.0,1530.636,0.0
Soja,PA,Producao,2018,2,0.0,1530.636,0.0
Soja,PA,Producao,2018,3,0.25,1530.636,382.659
Soja,PA,Producao,2018,4,0.25,1530.636,382.659
Soja,PA,Producao,2018,5,0.25,1530.636,382.659
Soja,PA,Producao,2018,6,0.25,1530.636,382.659
Soja,PA,Producao,2018,7,0.0,1530.636,0.0
Soja,PA,Producao,2018,8,0.0,1530.636,0.0
Soja,PA,Producao,2018,9,0.0,1530.636,0.0
Soja,PA,Producao,2018,10,0.0,1530.636,0.0
Soja,PA,Producao,2018,11,0.0,1530.636,0.0
Soja,PA,Producao,2018,12,0.0,1530.636,0.0
Soja,RR,Producao,2018,1,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,2,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,3,0.25,117.54140000000002,29.385350000000006
Soja,RR,Producao,2018,4,0.25,117.54140000000002,29.385350000000006
Soja,RR,Producao,2018,5,0.25,117.54140000000002,29.385350000000006
Soja,RR,Producao,2018,6,0.25,117.54140000000002,29.385350000000006
Soja,RR,Producao,2018,7,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,8,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,9,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,10,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,11,0.0,117.54140000000002,0.0
Soja,RR,Producao,2018,12,0.0,117.54140000000002,0.0
Soja,SE,Producao,2018,1,0.0,5.5,0.0
Soja,SE,Producao,2018,2,0.0,5.5,0.0
Soja,SE,Producao,2018,3,0.25,5.5,1.375
Soja,SE,Producao,2018,4,0.25,5.5,1.375
Soja,SE,Producao,2018,5,0.25,5.5,1.375
Soja,SE,Producao,2018,6,0.25,5.5,1.375
Soja,SE,Producao,2018,7,0.0,5.5,0.0
Soja,SE,Producao,2018,8,0.0,5.5,0.0
Soja,SE,Producao,2018,9,0.0,5.5,0.0
Soja,SE,Producao,2018,10,0.0,5.5,0.0
Soja,SE,Producao,2018,11,0.0,5.5,0.0
Soja,SE,Producao,2018,12,0.0,5.5,0.0
Soja,AC,Producao,2019,1,0.0,1.05,0.0
Soja,AC,Producao,2019,2,0.0,1.05,0.0
Soja,AC,Producao,2019,3,0.25,1.05,0.2625
Soja,AC,Producao,2019,4,0.25,1.05,0.2625
Soja,AC,Producao,2019,5,0.25,1.05,0.2625
Soja,AC,Producao,2019,6,0.25,1.05,0.2625
Soja,AC,Producao,2019,7,0.0,1.05,0.0
