Year,Month,UF,Zonas,Production,Conf,Low,High,Tipo,Tipo Ajustado
2019,4,BA,BA_OESTE NORTE,101.09986465354261,70,24.177583488143025,419.098862214713,Prevista,Prevista
2019,4,BA,BA_OESTE NORTE,101.09986465354261,75,20.632560876726266,489.9118262756583,Prevista,Prevista
2019,4,BA,BA_OESTE NORTE,101.09986465354261,80,17.17927592420363,586.4056539472987,Prevista,Prevista
2019,4,BA,BA_OESTE NORTE,101.09986465354261,85,13.76603803465207,728.1194472784297,Prevista,Prevista
2019,4,BA,BA_OESTE NORTE,101.09986465354261,90,10.302224591779956,964.6341420056636,Prevista,Prevista
2019,4,BA,BA_OESTE NORTE,101.09986465354261,95,6.563154636762227,1485.3152083853615,Prevista,Prevista
2019,4,BA,BA_OESTE SUL,57.46344827252105,70,13.742128368683062,238.20868477397818,Prevista,Prevista
2019,4,BA,BA_OESTE SUL,57.46344827252105,75,11.72719764494617,278.4575724582945,Prevista,Prevista
2019,4,BA,BA_OESTE SUL,57.46344827252105,80,9.764409050524383,333.30302743519763,Prevista,Prevista
2019,4,BA,BA_OESTE SUL,57.46344827252105,85,7.824382527440583,413.85074389844453,Prevista,Prevista
2019,4,BA,BA_OESTE SUL,57.46344827252105,90,5.855609717682225,548.2816847580007,Prevista,Prevista
2019,4,BA,BA_OESTE SUL,57.46344827252105,95,3.7303857751596667,844.227971401644,Prevista,Prevista
2019,4,BA,BA_OUTROS,97.94554358810439,70,23.42324161865202,406.022955791739,Prevista,Prevista
2019,4,BA,BA_OUTROS,97.94554358810439,75,19.98882389814156,474.62655166995717,Prevista,Prevista
2019,4,BA,BA_OUTROS,97.94554358810439,80,16.64328161676919,568.1097668709234,Prevista,Prevista
2019,4,BA,BA_OUTROS,97.94554358810439,85,13.33653692790845,705.4020824374758,Prevista,Prevista
2019,4,BA,BA_OUTROS,97.94554358810439,90,9.98079464563622,934.537506317806,Prevista,Prevista
2019,4,BA,BA_OUTROS,97.94554358810439,95,6.358383868795207,1438.973296191105,Prevista,Prevista
2019,4,GO,GO_LESTE,367.3084701148327,70,154.308806983631,873.6926819098829,Prevista,Prevista
2019,4,GO,GO_LESTE,367.3084701148327,75,140.26841133129207,960.9736778382251,Prevista,Prevista
2019,4,GO,GO_LESTE,367.3084701148327,80,125.66968498976394,1072.352819658752,Prevista,Prevista
2019,4,GO,GO_LESTE,367.3084701148327,85,110.08836249376924,1223.7199908036694,Prevista,Prevista
2019,4,GO,GO_LESTE,367.3084701148327,90,92.68080191341446,1452.8069921989963,Prevista,Prevista
2019,4,GO,GO_LESTE,367.3084701148327,95,71.15007497162942,1890.506363228181,Prevista,Prevista
2019,4,GO,GO_NOROESTE,54.37901275315381,70,22.844996142516038,129.34780806187595,Prevista,Prevista
2019,4,GO,GO_NOROESTE,54.37901275315381,75,20.766354030072595,142.26952040140202,Prevista,Prevista
2019,4,GO,GO_NOROESTE,54.37901275315381,80,18.605052588650423,158.75889722301534,Prevista,Prevista
2019,4,GO,GO_NOROESTE,54.37901275315381,85,16.29828047839714,181.16839223826761,Prevista,Prevista
2019,4,GO,GO_NOROESTE,54.37901275315381,90,13.721138822762383,215.0840952073922,Prevista,Prevista
2019,4,GO,GO_NOROESTE,54.37901275315381,95,10.533573682797153,279.88428800393257,Prevista,Prevista
2019,4,GO,GO_SUDOESTE,1105.0360724550733,70,464.23323143381486,2628.4771746445203,Prevista,Prevista
2019,4,GO,GO_SUDOESTE,1105.0360724550733,75,421.9931391687893,2891.0593277608623,Prevista,Prevista
2019,4,GO,GO_SUDOESTE,1105.0360724550733,80,378.07332644504453,3226.1400009408017,Prevista,Prevista
2019,4,GO,GO_SUDOESTE,1105.0360724550733,85,331.1974038472156,3681.523412731773,Prevista,Prevista
2019,4,GO,GO_SUDOESTE,1105.0360724550733,90,278.8273009505271,4370.7245090017805,Prevista,Prevista
2019,4,GO,GO_SUDOESTE,1105.0360724550733,95,214.0527806967074,5687.529410688186,Prevista,Prevista
2019,4,MA,MA_OUTROS,20.796152543087,70,6.275393717015901,67.97435364194706,Prevista,Prevista
2019,4,MA,MA_OUTROS,20.796152543087,75,5.491070970579162,77.39859496046927,Prevista,Prevista
2019,4,MA,MA_OUTROS,20.796152543087,80,4.705048127477781,89.87866285416345,Prevista,Prevista
2019,4,MA,MA_OUTROS,20.796152543087,85,3.901737816665197,107.59820223590415,Prevista,Prevista
2019,4,MA,MA_OUTROS,20.796152543087,90,3.051722335076154,135.936965941588,Prevista,Prevista
2019,4,MA,MA_OUTROS,20.796152543087,95,2.0782960224594462,194.58146308319036,Prevista,Prevista
2019,4,MA,MA_SUL,77.79427430242708,70,23.475000924608295,254.27854992868095,Prevista,Prevista
2019,4,MA,MA_SUL,77.79427430242708,75,20.541005381369438,289.5327640294087,Prevista,Prevista
2019,4,MA,MA_SUL,77.79427430242708,80,17.600650114330918,336.2182181307586,Prevista,Prevista
2019,4,MA,MA_SUL,77.79427430242708,85,14.595625865742406,402.5034939441458,Prevista,Prevista
2019,4,MA,MA_SUL,77.79427430242708,90,11.415886853968845,508.51317782889305,Prevista,Prevista
2019,4,MA,MA_SUL,77.79427430242708,95,7.774492446036533,727.8905885066326,Prevista,Prevista
2019,4,MG,MG_NOROESTE,517.4693739605366,70,85.72768462559314,3118.6692036641443,Prevista,Prevista
2019,4,MG,MG_NOROESTE,517.4693739605366,75,70.33677154302238,3799.265095098578,Prevista,Prevista
2019,4,MG,MG_NOROESTE,517.4693739605366,80,55.994395225248425,4769.117006267389,Prevista,Prevista
