"Year","Point.Forecast","Lo.70","Hi.70","Lo.75","Hi.75","Lo.80","Hi.80","Lo.85","Hi.85","Lo.90","Hi.90","Lo.95","Hi.95"
"Apr 2019",649.587377390553,240.779051819935,1750.78239274131,215.87151898216,1952.30303995267,190.352229947409,2213.2994785837,163.583931113065,2574.26027044292,134.321221680523,3132.7341884267,99.2267002542899,4234.32418247259
"May 2019",83.1220651041915,30.4841153359896,224.911368984243,27.2770342166542,250.859063885909,23.9911836839957,284.464831104969,20.5445112918528,330.941957038388,16.7766598738523,402.85077151923,12.2579073425905,544.690932652947
"Jun 2019",0,0,1.00789629778714,0,1.19234311367407,0,1.43122663617898,0,1.76160503481834,0,2.27276226537231,0,3.28102007729543
"Jul 2019",0,0,1.00789629778714,0,1.19234311367407,0,1.43122663617898,0,1.76160503481834,0,2.27276226537231,0,3.28102007729543
"Aug 2019",0.0382435236884702,0,1.11091175765188,0,1.30721195311047,0,1.56144720208489,0,1.9130571982583,0,2.45706368481824,0,3.53011666543729
"Sep 2019",0,0,0.983498697922074,0,1.16513822631819,0,1.4003859326055,0,1.72573595956343,0,2.22911335779951,0,3.22202544781732
"Oct 2019",0.0167810556500708,0,1.05309893598779,0,1.24274695205318,0,1.48836673082746,0,1.82806144201849,0,2.35363275213244,0,3.39032234091272
"Nov 2019",0,0,0.98968172750504,0,1.17203270053914,0,1.40820182366072,0,1.73482617969334,0,2.24017520356628,0,3.2369763258265
"Dec 2019",0,0,1.00789629778714,0,1.19234311367407,0,1.43122663617898,0,1.76160503481834,0,2.27276226537231,0,3.28102007729543
