"Year","Point.Forecast","Lo.70","Hi.70","Lo.75","Hi.75","Lo.80","Hi.80","Lo.85","Hi.85","Lo.90","Hi.90","Lo.95","Hi.95"
"Apr 2019",11049.2920263728,4008.29765768292,30448.4667361419,3585.42637033191,34036.7291474311,3153.32079922977,38696.4711976038,2701.48553645334,45161.3601400564,2209.48163434958,55203.7127365853,1622.7018711923,75126.8479185234
"May 2019",263.854251302063,86.3343454532922,793.092006007975,76.1976497606527,894.680933646907,65.9354774249701,1027.84484053459,55.3216401786309,1214.6488351348,43.9216287907742,1508.89598012653,30.5873016684696,2104.55016585002
"Jun 2019",43.7050547886281,12.4906631191316,136.764109110955,10.7082670094012,154.62710065235,8.90380758760122,178.04211051256,7.03751281159024,210.888979290447,5.03298031256772,262.628222771273,2.68832545566743,367.365677220958
"Jul 2019",1.92794089932284,0,12.2145503042685,0,14.1890988114318,0,16.7773591628713,0,20.4082031656839,0,26.1273821587476,0,37.7049045378216
"Aug 2019",2.77701633012159,0,14.7458876910442,0,17.0433519134901,0,20.0548938098958,0,24.2795224596769,0,30.9340103442038,0,44.4049093137628
"Sep 2019",3.30973283151681,0,16.3340683727835,0,18.8341324159887,0,22.1112444320332,0,26.7084181682005,0,33.9497260952238,0,48.6085442019059
"Oct 2019",2.14338157041066,0,12.8568407363961,0,14.9133244590677,0,17.6089864108819,0,21.3904947224051,0,27.3469948861707,0,39.4049343265325
"Nov 2019",2.24218344164165,0,13.1513974523938,0,15.2454569613413,0,17.9903736756691,0,21.8409771842747,0,27.9063136955583,0,40.1845741383886
"Dec 2019",0.974472882589621,0,9.35035354585508,0,10.9568456373202,0,13.0622255322263,0,16.0149694775188,0,20.6646205775011,0,30.0729358207827
