"Date","Predicted Plantation"
"1/1/2011",0.00037624564032912
"2/1/2011",0.000375944978330267
"3/1/2011",0.00037171081736509
"4/1/2011",0.000348522643544458
"5/1/2011",0.000393235703046058
"6/1/2011",0.000376148675124144
"7/1/2011",0.00039132105057238
"8/1/2011",0.000389773697822449
"9/1/2011",0.000448323765308345
"10/1/2011",0.000447847278059577
"11/1/2011",381.88792218867
"12/1/2011",0.000468193832936947
"1/1/2012",0.0390088792814476
"2/1/2012",0
"3/1/2012",0.0131606539879696
"4/1/2012",0.0641011482874276
"5/1/2012",0.0716113724431855
"6/1/2012",0.109765936443298
"7/1/2012",0.0701362345870846
"8/1/2012",0.0948568110260191
"9/1/2012",0.0157865661295347
"10/1/2012",0.281052993445427
"11/1/2012",407.995342027086
"12/1/2012",0.297294916473898
"1/1/2013",0.0985261122981345
"2/1/2013",0.129127180025153
"3/1/2013",0.114260897325153
"4/1/2013",0.089186063733355
"5/1/2013",0.0611381916743921
"6/1/2013",0.131106729857253
"7/1/2013",0.165269146687698
"8/1/2013",0.234308335988812
"9/1/2013",0.20673435184151
"10/1/2013",6.86225393675873
"11/1/2013",383.58166399825
"12/1/2013",11.887872418244
"1/1/2014",0.176832742246294
"2/1/2014",0.162891738425999
"3/1/2014",0.144940643526565
"4/1/2014",0.11271383281359
"5/1/2014",0.0883651486521284
"6/1/2014",0.048804557698011
"7/1/2014",0.0286695954978624
"8/1/2014",0
"9/1/2014",0.0113867032475146
"10/1/2014",0.0904784877270977
"11/1/2014",359.977593784723
"12/1/2014",24.7722345295609
"1/1/2015",0.122529510372023
"2/1/2015",0.258536255773109
"3/1/2015",0.412052736388873
"4/1/2015",0.397860978179805
"5/1/2015",0.379139802140916
"6/1/2015",0.390783962186307
"7/1/2015",0.442077477525678
"8/1/2015",0.518137466337408
"9/1/2015",0.667760956055968
"10/1/2015",14.5970432815396
"11/1/2015",462.510527055655
"12/1/2015",61.0049488988372
"1/1/2016",0.687458826105309
"2/1/2016",0.489994382852999
"3/1/2016",0.302561408102344
"4/1/2016",0.288016745602899
"5/1/2016",0.259946234450512
"6/1/2016",0.18082464564638
"7/1/2016",0.11909204888213
"8/1/2016",0.0386101154989646
"9/1/2016",0
"10/1/2016",4.62208788936147
"11/1/2016",217.626990992907
"12/1/2016",40.4350785761662
"1/1/2017",23.8012073513803
"2/1/2017",0
"3/1/2017",0
"4/1/2017",0
"5/1/2017",0.0141070140170703
"6/1/2017",0.066983514468979
"7/1/2017",0.00831642450608316
"8/1/2017",0
"9/1/2017",0
"10/1/2017",6.05873611572192
"11/1/2017",93.2790032320831
"12/1/2017",63.43913650438
"1/1/2018",27.5030260549099
"2/1/2018",0.00183360025097845
"3/1/2018",0
"4/1/2018",0.0126257883232459
"5/1/2018",0.0543479816567729
"6/1/2018",0.18341966859477
"7/1/2018",0.161232612914952
"8/1/2018",0.273580088651069
"9/1/2018",0.280462623383397
"10/1/2018",0.918103419686978
"11/1/2018",65.7536200812622
"12/1/2018",98.0915262065552
"1/1/2019",0.978119342854557
"2/1/2019",0.11338647534076
"3/1/2019",0.116148019866298
"4/1/2019",0.100982323099644
"5/1/2019",0.036505144879118
"6/1/2019",0
"7/1/2019",0
"8/1/2019",0
"9/1/2019",0
"10/1/2019",4.28922504543555
"11/1/2019",81.8647517140241
"12/1/2019",149.556310511612
