"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",167.797543397426,50.7691787184274,284.825908076424,37.9064108272415,297.68867596761,23.0917808392103,312.503305955641,5.25355778715712,330.341529007694,0,389.105909439632,"MS"
"Mar 2019",859.390904830425,734.197621144022,984.584188516828,720.437434423387,998.344375237464,704.589206689128,1014.19260297172,685.506433678135,1033.27537598272,622.642137742267,1096.13967191858,"MS"
"Apr 2019",861.081420370122,735.888136683719,986.274704056525,722.127949963083,1000.03489077716,706.279722228824,1015.88311851142,687.196949217831,1034.96589152241,624.332653281963,1097.83018745828,"MS"
"May 2019",884.010408814232,758.817125127829,1009.20369250063,745.056938407194,1022.96387922127,729.208710672934,1038.81210695553,710.125937661942,1057.89487996652,647.261641726073,1120.75917590239,"MS"
"Jun 2019",791.380411342289,666.187127655886,916.573695028692,652.426940935251,930.333881749327,636.578713200992,946.182109483586,617.495940189999,965.264882494579,554.63164425413,1028.12917843045,"MS"
"Jul 2019",601.271787039403,476.078503353,726.465070725806,462.318316632364,740.225257446441,446.470088898105,756.0734851807,427.387315887112,775.156258191693,364.523019951244,838.020554127561,"MS"
"Aug 2019",339.828455126139,214.635171439736,465.021738812542,200.874984719101,478.781925533178,185.026756984842,494.630153267437,165.943983973849,513.71292627843,103.079688037981,576.577222214298,"MS"
"Sep 2019",190.171860308259,64.978576621856,315.365143994662,51.2183899012209,329.125330715297,35.3701621669617,344.973558449556,16.2873891559688,364.056331460549,0,426.920627396418,"MS"
"Oct 2019",174.796160751484,49.6028770650807,299.989444437887,35.8426903444456,313.749631158522,19.9944626101864,329.597858892781,0.911689599193494,348.680631903774,0,411.544927839642,"MS"
"Nov 2019",180.677567936649,55.4842842502461,305.870851623052,41.724097529611,319.631038343687,25.8758697953519,335.479266077947,6.79309678435894,354.56203908894,0,417.426335024808,"MS"
"Dec 2019",141.068579394952,15.8839159444266,266.253242845477,2.12467668719981,280.012482102704,0,295.859618600618,0,314.941077659299,0,377.801045047794,"MS"
