"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",43.9411437119052,26.5935384066733,61.2887490171371,24.6868363766043,63.1954510472061,22.4908016419453,65.391485781865,19.8465670266663,68.0357203971441,11.1356764614947,76.7466109623157,"DF"
"Mar 2019",32.7631857543054,15.4140204156811,50.1123510929296,13.5071469199381,52.0192245886726,11.310914700528,54.2154568080828,8.66644229483204,56.8599292137787,0,65.5716031308838,"DF"
"Apr 2019",25.0170009564437,7.39233162522884,42.6416702876585,5.45517706113534,44.578824851752,3.22406876940163,46.8099331434857,0.537602256678401,49.4963996562089,0,58.3464145770145,"DF"
"May 2019",26.2243364469347,8.59230349279315,43.8563694010762,6.65433958155715,45.7943333123122,4.42229912821177,48.0263737656576,1.73471020427996,50.7139626895894,0,59.567675164746,"DF"
"Jun 2019",13.5125237696084,0,31.1718122705594,0,33.1127718809434,0,35.3482626161261,0,38.0400060074362,0,46.9074045263652,"DF"
"Jul 2019",11.2731576587426,0,28.9421667680073,0,30.8841947854295,0,33.1209160531914,0,35.8141411227235,0,44.6864207277595,"DF"
"Aug 2019",24.0743215374568,6.39288665861744,41.7557564162963,4.44949290571434,43.6991501691993,2.21119865879419,45.9374444161195,0,48.632563502114,0,57.5110825573248,"DF"
"Sep 2019",22.1457059320571,4.45400251738571,39.8374093467286,2.50948013388651,41.7819317302278,0.269885992199065,44.0215258719152,0,46.718210154801,0,55.6018854313071,"DF"
"Oct 2019",10.5341362069536,0,28.2365291232331,0,30.1822264063255,0,32.4231737328712,0,35.1214873789847,0,44.0105302596682,"DF"
"Nov 2019",7.98984462305712,0,25.7026055522934,0,27.649442399666,0,29.8917022137962,0,32.5915962197501,0,41.4858452729661,"DF"
"Dec 2019",7.76698379078344,0,25.4901750555201,0,27.4381583171397,0,29.6817385082701,0,32.383222373671,0,41.2827088939324,"DF"
