"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",179.185919633894,85.2515961766836,273.120243091105,74.9271299418537,283.444709325935,63.0359764679783,295.33586279981,48.7178970974807,309.653942170308,1.54991064909106,356.821928618697,"SP"
"Mar 2019",524.997098417479,430.694397033587,619.299799801371,420.329441813201,629.664755021757,408.391655348302,641.602541486655,394.017425422837,655.97677141212,346.664462446017,703.32973438894,"SP"
"Apr 2019",1036.64160115058,942.336010498254,1130.94719180291,931.970737713923,1141.31246458724,920.032585496303,1153.25061680486,905.657915169788,1167.62528713137,858.303501381705,1214.97970091946,"SP"
"May 2019",1057.72574277963,963.420129421797,1152.03135613746,953.054854141868,1162.39663141739,941.116699049956,1174.3347865093,926.74202526252,1188.70946029674,879.387600073141,1236.06388548612,"SP"
"Jun 2019",602.805979068953,508.500365532684,697.111592605223,498.135090233143,707.476867904764,486.196935118643,719.415023019263,471.822261304008,733.789696833898,424.46783602503,781.144122112876,"SP"
"Jul 2019",278.019955275106,183.714341737435,372.325568812778,173.34906643774,382.690844112473,161.410911323063,394.62899922715,147.036237508214,409.003673041999,99.6818122285323,456.358098321681,"SP"
"Aug 2019",285.792447106835,191.486833569175,380.098060644496,181.121558269481,390.46333594419,169.183403154805,402.401491058866,154.808729339958,416.776164873712,107.454304060282,464.130590153389,"SP"
"Sep 2019",110.29785304055,15.9922395056769,204.603466575422,5.62696420628923,214.96874187481,0,226.906896989133,0,241.281570803554,0,288.635996081831,"SP"
"Oct 2019",72.1003250130029,0,166.405938193105,0,176.7712134535,0,188.709368522912,0,203.084042283257,0,250.43846738339,"SP"
"Nov 2019",59.187249557214,0,153.492817593392,0,163.858087891948,0,175.796237246588,0,190.170904125803,0,237.525306557459,"SP"
"Dec 2019",59.3918675302073,0,153.691690921817,0,164.056329817636,0,175.993751957263,0,190.367543200461,0,237.719061028203,"SP"
