"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",104.374300440671,62.7451997768272,146.003401104515,58.1696811764726,150.57891970487,52.899850014079,155.848750867264,46.5544722491679,162.194128632175,25.6509219418588,183.097678939484,"PI"
"Mar 2019",110.172062439746,61.9771982165386,158.366926662953,56.6800264261719,163.66409845332,50.5790347328448,169.765090146647,43.2328606635487,177.111264215943,19.0323914538275,201.311733425664,"PI"
"Apr 2019",151.075173343669,97.1075177315019,205.042828955836,91.1758495442651,210.974497143073,84.3440797300943,217.806266957243,76.1179793223272,226.03236736501,49.0187726119536,253.131574075384,"PI"
"May 2019",237.018649285048,177.838663087851,296.198635482245,171.334099614319,302.703198955776,163.842500457029,310.194798113067,154.821902784844,319.215395785252,125.105387200028,348.931911370067,"PI"
"Jun 2019",260.152420177496,196.183414561873,324.121425793118,189.15248258465,331.152357770341,181.054641078472,339.250199276519,171.304069977872,349.000770377119,139.18280611026,381.122034244731,"PI"
"Jul 2019",228.880468795765,160.456813590814,297.304124000717,152.936264213046,304.824673378484,144.274508261227,313.486429330304,133.844930552177,323.916007039354,99.4868181745793,358.274119416951,"PI"
"Aug 2019",248.013670853052,175.408164845303,320.619176860802,167.427981801974,328.59935990413,158.236845024587,337.790496681517,147.169842469045,348.857499237059,110.711864198599,385.315477507505,"PI"
"Sep 2019",191.506949134474,114.947675284491,268.066222984458,106.532927525251,276.480970743697,96.8412829624059,286.172615306542,85.1716214458564,297.842276823092,46.7283063875482,336.2855918814,"PI"
"Oct 2019",191.58156446984,111.262915820416,271.900213119264,102.434969384139,280.728159555541,92.2674252665763,290.895703673103,80.0247354385347,303.138393501145,39.693695711882,343.469433227797,"PI"
"Nov 2019",138.476123574522,54.5663611638298,222.385885985214,45.3437098804954,231.608537268549,34.7215663864139,242.23068076263,21.9314956866109,255.020751462433,0,297.15502560854,"PI"
"Dec 2019",170.256427984038,82.903058643351,257.609797324725,73.3019152160779,267.210940751998,62.2438452469745,278.269010721102,48.9288776241961,291.58397834388,5.06543783309999,335.447418134976,"PI"
