"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",110.078848785765,82.5277658620527,137.629931709476,79.4995838843709,140.658113687158,76.0118901068503,144.145807464679,71.8123751955137,148.345322376016,57.9779315315204,162.179766040009,"RO"
"Mar 2019",227.503859098914,199.050668714547,255.957049483281,195.923334715805,259.084383482023,192.321443083126,262.686275114703,187.984423096466,267.023295101362,173.696997062311,281.310721135517,"RO"
"Apr 2019",269.295412729864,240.140413161394,298.450412298334,236.935942233807,301.65488322592,233.245208520722,305.345616939006,228.801214222319,309.789611237409,214.161383179358,324.42944228037,"RO"
"May 2019",175.038215561575,143.790146648109,206.28628447504,140.355623243598,209.720807879551,136.399927715738,213.676503407411,131.636894200289,218.439536922861,115.946053655511,234.130377467639,"RO"
"Jun 2019",148.988741534409,116.318126812845,181.659356255973,112.727249206561,185.250233862257,108.591473491767,189.386009577051,103.611606309571,194.365876759247,87.2064515617518,210.771031507066,"RO"
"Jul 2019",130.626358478065,97.5802450546397,163.67247190149,93.9480958074273,167.304621148703,89.7647856821136,171.487931274017,84.7276825501727,176.525034405958,68.1339756626353,193.118741293495,"RO"
"Aug 2019",37.724133112413,4.68234604831439,70.7659201765116,1.05067231792207,74.3975939069039,0,78.5803563580465,0,83.6168000382136,0,100.208334496647,"RO"
"Sep 2019",24.3726629617923,0,57.4442714476048,0,61.0792228964096,0,65.2657604436977,0,70.3067496985528,0,86.9132586238642,"RO"
"Oct 2019",12.6952095790679,0,45.8362659034312,0,49.4788504711835,0,53.6741794258745,0,58.7257543711129,0,75.3671356901039,"RO"
"Nov 2019",11.7856647934335,0,44.9771669857908,0,48.6252961366265,0,52.8270110377572,0,57.8862752696724,0,74.5529873722402,"RO"
"Dec 2019",13.1561022954482,0,46.3496419075447,0,49.9979949943233,0,54.1999678125808,0,59.2595426012388,0,75.9272777695307,"RO"
