"Year","Predicted Production"
"1/1/2012",5.16137297967655e-05
"2/1/2012",457.484443130397
"3/1/2012",4515.30572494005
"4/1/2012",2311.40097524793
"5/1/2012",0.000189583481239399
"6/1/2012",0.000233746451444447
"7/1/2012",0.000221635409161939
"8/1/2012",0.000220585014357702
"9/1/2012",0.000219875802619571
"10/1/2012",0.000221752511931471
"11/1/2012",0.000245351702352032
"12/1/2012",0.000252537519465074
"1/1/2013",0.137920455439758
"2/1/2013",540.415800323963
"3/1/2013",5614.96999888925
"4/1/2013",677.591747750946
"5/1/2013",0
"6/1/2013",0.763232555282994
"7/1/2013",0
"8/1/2013",0.179932017351254
"9/1/2013",0.0718356514495764
"10/1/2013",0.0610601346916049
"11/1/2013",0.098527725071144
"12/1/2013",0.121144496555307
"1/1/2014",0.256283644812937
"2/1/2014",2205.96593071755
"3/1/2014",3487.7391593176
"4/1/2014",47.1910167633498
"5/1/2014",0.840150407009288
"6/1/2014",0
"7/1/2014",0.0703961870012397
"8/1/2014",0.0216816010031339
"9/1/2014",0.0771877337347406
"10/1/2014",0.120335978858335
"11/1/2014",0.117614828228551
"12/1/2014",0.140242820856592
"1/1/2015",8.13495404362043
"2/1/2015",1166.25999135566
"3/1/2015",4260.2632950939
"4/1/2015",14.3142527719552
"5/1/2015",2.71786607221789
"6/1/2015",4.77066906122612
"7/1/2015",1.17283789737428
"8/1/2015",0.200758756270448
"9/1/2015",0.57298073778144
"10/1/2015",0.439394653064037
"11/1/2015",0.377864789557894
"12/1/2015",0.391134767371323
"1/1/2016",120.209936568061
"2/1/2016",572.098182566864
"3/1/2016",2814.69320624724
"4/1/2016",1542.46861323876
"5/1/2016",47.9145173644979
"6/1/2016",10.2001018952148
"7/1/2016",0
"8/1/2016",0.262648659236756
"9/1/2016",0.067563820588154
"10/1/2016",0.0570516487775234
"11/1/2016",0.10948090547098
"12/1/2016",0.0586970852912705
"1/1/2017",5.89817219617064
"2/1/2017",448.968690645936
"3/1/2017",2618.82437195527
"4/1/2017",1947.43361903769
"5/1/2017",747.166523179338
"6/1/2017",27.9790407855209
"7/1/2017",0
"8/1/2017",0.245182200075478
"9/1/2017",0
"10/1/2017",0
"11/1/2017",0
"12/1/2017",0
"1/1/2018",0
"2/1/2018",390.748818264137
"3/1/2018",415.475167666869
"4/1/2018",3978.71660287949
"5/1/2018",608.630930888158
"6/1/2018",0.977567503390039
"7/1/2018",0.0653432843497503
"8/1/2018",0.376292853439815
"9/1/2018",0.359619855719322
"10/1/2018",0.193746991486556
"11/1/2018",0.184024226897236
"12/1/2018",0.221385586059481
"1/1/2019",0.14626428087377
"2/1/2019",28.6303466805101
"3/1/2019",1753.57325181028
"4/1/2019",2312.12782601308
"5/1/2019",929.938311333663
"6/1/2019",0.0808648960222577
"7/1/2019",0.0887324688614341
"8/1/2019",0.0956247198672262
"9/1/2019",0.0942078752148819
"10/1/2019",0.130638091992135
"11/1/2019",0.121721512193824
"12/1/2019",0.111950317436026
