"Year","Predicted Production"
"1/1/2012",0.000984119669399433
"2/1/2012",195.110126742206
"3/1/2012",1314.24318961353
"4/1/2012",88.1993625259186
"5/1/2012",4.63088530094351e-05
"6/1/2012",5.55708792627761e-05
"7/1/2012",6.48329907353395e-05
"8/1/2012",7.4095187427349e-05
"9/1/2012",0.000612859148811869
"10/1/2012",0.000957220755903345
"11/1/2012",0.000985473034026796
"12/1/2012",0.00034063783193358
"1/1/2013",0
"2/1/2013",300.139263373219
"3/1/2013",1645.27204361047
"4/1/2013",104.677619484215
"5/1/2013",0.144423882514641
"6/1/2013",0.144423887221609
"7/1/2013",0.144423891928576
"8/1/2013",0.144423896635544
"9/1/2013",0.0152187949008925
"10/1/2013",0.302762162639255
"11/1/2013",0.0684425254920279
"12/1/2013",0.0869544907615054
"1/1/2014",0
"2/1/2014",337.618314794518
"3/1/2014",1233.62710151166
"4/1/2014",115.705358581939
"5/1/2014",0.128969685360425
"6/1/2014",0.128969686416307
"7/1/2014",0.128969687472188
"8/1/2014",0.128969688528069
"9/1/2014",0.11491879731338
"10/1/2014",0.0293651290300356
"11/1/2014",0.269965478809482
"12/1/2014",0.437296958958374
"1/1/2015",1.00938683855529
"2/1/2015",607.725531617266
"3/1/2015",1513.23433460055
"4/1/2015",242.086006536401
"5/1/2015",0.185691397431058
"6/1/2015",0.185691397931874
"7/1/2015",0.18569139843269
"8/1/2015",0.185691398933506
"9/1/2015",0.273512499976673
"10/1/2015",0.298491385371648
"11/1/2015",0.0676222717151895
"12/1/2015",1.05834865743291
"1/1/2016",6.24785921881899
"2/1/2016",564.487510637198
"3/1/2016",1738.70504775286
"4/1/2016",532.879074390767
"5/1/2016",0.193102510352375
"6/1/2016",0.193102510537925
"7/1/2016",0.193102510723476
"8/1/2016",0.193102510909026
"9/1/2016",0.30418154802217
"10/1/2016",0.289080372940799
"11/1/2016",0.116436036874652
"12/1/2016",0
"1/1/2017",138.34122230815
"2/1/2017",1187.30192219829
"3/1/2017",1652.16197017393
"4/1/2017",103.425219483409
"5/1/2017",0.252952384582114
"6/1/2017",0.252952384671055
"7/1/2017",0.252952384759996
"8/1/2017",0.252952384848937
"9/1/2017",0.368198922318376
"10/1/2017",0.245511912236706
"11/1/2017",0.341531602706166
"12/1/2017",1.11111386010095
"1/1/2018",145.517634769279
"2/1/2018",1172.09724799674
"3/1/2018",1721.90985610764
"4/1/2018",368.64001211459
"5/1/2018",0.195680492077163
"6/1/2018",0.195680492102583
"7/1/2018",0.195680492128003
"8/1/2018",0.195680492153423
"9/1/2018",0.459324185441008
"10/1/2018",0.167101015681671
"11/1/2018",0.259701842174211
"12/1/2018",0
"1/1/2019",70.6093428836509
"2/1/2019",709.482986286523
"3/1/2019",2142.24274256547
"4/1/2019",337.114486344821
"5/1/2019",0.202827941714937
"6/1/2019",0.225777684909642
"7/1/2019",0.204444858134926
"8/1/2019",0.202827941744244
"9/1/2019",0
"10/1/2019",0.18671871630057
"11/1/2019",0.162137658273135
"12/1/2019",0.312907118454203
