"Year","Predicted Production"
"1/1/2012",0.00108846317022874
"2/1/2012",2998.91039774861
"3/1/2012",1576.98586246888
"4/1/2012",52.3522086351816
"5/1/2012",4.94816358282106e-05
"6/1/2012",5.93782550718997e-05
"7/1/2012",6.92749716772011e-05
"8/1/2012",7.91717856450083e-05
"9/1/2012",0
"10/1/2012",0
"11/1/2012",0
"12/1/2012",0.000185377513133155
"1/1/2013",5.0873547920926
"2/1/2013",4018.92958906921
"3/1/2013",1771.35842997397
"4/1/2013",10.6000895132794
"5/1/2013",0.114161142550171
"6/1/2013",0.114161147696433
"7/1/2013",0.114161152842695
"8/1/2013",0.114161157988957
"9/1/2013",0
"10/1/2013",0
"11/1/2013",0.292254990121703
"12/1/2013",2.23563706024444
"1/1/2014",68.2244253183242
"2/1/2014",5168.0631214539
"3/1/2014",865.218068402873
"4/1/2014",44.9910825994466
"5/1/2014",0.25647045349456
"6/1/2014",0.25647045349456
"7/1/2014",0.25647045349456
"8/1/2014",0.25647045349456
"9/1/2014",0
"10/1/2014",0.477420411473369
"11/1/2014",0
"12/1/2014",0
"1/1/2015",51.9668636113387
"2/1/2015",3891.30274408203
"3/1/2015",3211.76576732964
"4/1/2015",21.8502918603789
"5/1/2015",0.108948953588518
"6/1/2015",0.108948953588518
"7/1/2015",0.108948953588518
"8/1/2015",0.108948953588518
"9/1/2015",0.0604301255337579
"10/1/2015",0.0775636151656986
"11/1/2015",0.100543561553754
"12/1/2015",0
"1/1/2016",309.956893656746
"2/1/2016",3700.09117578797
"3/1/2016",3183.45387657156
"4/1/2016",46.5149377963349
"5/1/2016",0.144932157051587
"6/1/2016",0.144932157051588
"7/1/2016",0.144932157051587
"8/1/2016",0.144932157051588
"9/1/2016",0.554749657129581
"10/1/2016",0.0740544856285385
"11/1/2016",0.174583416417032
"12/1/2016",0
"1/1/2017",840.22557918666
"2/1/2017",4055.82399835386
"3/1/2017",3200.68663016125
"4/1/2017",476.531725250595
"5/1/2017",0.189957599708404
"6/1/2017",0.189957599708404
"7/1/2017",0.189957599708404
"8/1/2017",0.189957599708404
"9/1/2017",0
"10/1/2017",0.176880590347222
"11/1/2017",0.15667804052496
"12/1/2017",1.45867801792574
"1/1/2018",1050.1344397004
"2/1/2018",5606.72259112585
"3/1/2018",2409.12107298704
"4/1/2018",529.01796964329
"5/1/2018",0.208463110466318
"6/1/2018",0.208463110466318
"7/1/2018",0.208463110466317
"8/1/2018",0.208463110466318
"9/1/2018",0
"10/1/2018",0.0981144817431024
"11/1/2018",0.401607274413979
"12/1/2018",4.16635234539841
"1/1/2019",1315.02528716633
"2/1/2019",5204.79981195831
"3/1/2019",1631.03005854235
"4/1/2019",289.774906710106
"5/1/2019",0.195920286218204
"6/1/2019",0.389267754848775
"7/1/2019",0.192654395355969
"8/1/2019",0.264210638274222
"9/1/2019",0.76600590298376
"10/1/2019",0.355062160257066
"11/1/2019",0.214814484963214
"12/1/2019",0
