"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",6.56724324083455,0,30.1059524072902,0,32.6931282026347,0,35.6728952672556,0,39.260818123568,0,51.0804967470238,"MG"
"Mar 2019",5.41825967546896,0,34.5293447173046,0,37.7289889316008,0,41.414163501269,0,45.8514640624444,0,60.4692439560389,"MG"
"Apr 2019",8.96037648995615,0,40.6272229214648,0,44.1077748082795,0,48.1164834154399,0,52.9433497187485,0,68.8444743382816,"MG"
"May 2019",10.1106113980536,0,43.0499900988545,0,46.6704079682355,0,50.8402065365271,0,55.8610404691607,0,72.401151804348,"MG"
"Jun 2019",6.67709696011632,0,40.2696758342953,0,43.9618879412501,0,48.2143751714166,0,53.3347741148262,0,70.2028820309439,"MG"
"Jul 2019",17.3246320598292,0,51.2559026037383,0,54.985340834004,0,59.2807030695664,0,64.4527275959455,0,81.49090544497,"MG"
"Aug 2019",29.5261204691449,0,63.6314223297303,0,67.3799886101772,0,71.6973814839526,0,76.8959329933706,0,94.0214985669718,"MG"
"Sep 2019",37.9766801599008,3.78702954709053,72.166330772711,0.0291923653133352,75.9241679544882,0,80.2522385435131,0,85.4636470373082,0,102.631567318491,"MG"
"Oct 2019",47.1080225812499,12.8878406762192,81.3282044862806,9.12664775306834,85.0893974094315,4.79471220533416,89.4213329571657,0,94.6373952287196,0,111.820646429684,"MG"
"Nov 2019",36.7919205713431,2.58211804609042,71.0017230965959,0,74.7617752061217,0,79.0923968273447,0,84.3068770064535,0,101.484916327174,"MG"
"Dec 2019",42.2259108556087,8.07178197615671,76.3800397350608,4.31784904282846,80.133972668389,0,84.4575465583642,0,89.663540598966,0,106.813624070599,"MG"
