"","Point Forecast","Lo 70","Hi 70","Lo 75","Hi 75","Lo 80","Hi 80","Lo 85","Hi 85","Lo 95","Hi 95","State"
"Feb 2019",16.350852612889,6.83110639597927,25.8705988297988,5.78477642027655,26.9169288055015,4.57967098989376,28.1220342358843,3.12860947261144,29.5730957531667,0,34.3533213834269,"PA"
"Mar 2019",0,0,9.69765350027724,0,10.9439678228305,0,12.3794042462819,0,14.1078061786458,0,19.8016731292014,"PA"
"Apr 2019",0,0,11.3720844267503,0,12.6224558220279,0,14.0625649591406,0,15.7965932830251,0,21.5089952306382,"PA"
"May 2019",3.52980360283307,0,14.9216845059983,0,16.1737836898447,0,17.6158827989883,0,19.3523072384007,0,25.0726026989513,"PA"
"Jun 2019",8.58210158871175,0,19.9836544300597,0,21.2368166715352,0,22.6801401521022,0,24.4180388511194,0,30.1431909586584,"PA"
"Jul 2019",11.6367774838838,0.223505101773151,23.0500498659944,0,24.3045002202538,0,25.7493072784176,0,27.488992345917,0,33.2200292793591,"PA"
"Aug 2019",21.129431743217,9.71643086627641,32.5424326201576,8.46201035356858,33.7968531328654,7.01723766526583,35.2416258211682,5.27759398234696,36.9812695040871,0,42.712170104486,"PA"
"Sep 2019",43.711450585484,32.2995960896441,55.123305081324,31.0453015774495,56.3775995935186,29.6006740096214,57.8222271613467,27.8612050655518,59.5616961054163,22.1308801065822,65.2920210643858,"PA"
"Oct 2019",39.08558227045,27.6775304025153,50.4936341383846,26.4236538430133,51.7475106978867,24.979507650154,53.1916568907459,23.2406183273151,54.9305462135848,17.5122028120388,60.6589617288611,"PA"
"Nov 2019",22.5874330977241,11.1836944544951,33.9911717409531,9.93029196816673,35.2445742272815,8.48669178676585,36.6881744086824,6.74845991363652,38.4264062818117,1.0222102320723,44.1526559633759,"PA"
"Dec 2019",17.8043445280029,6.39202764957443,29.2166614064314,5.13768231619703,30.4710067398088,3.69299621532031,31.9156928406855,1.95345679189494,33.6552322641109,0,39.3857894029149,"PA"
